"DEG_context","gene_id","seqid","start","end","midpoint","strand","seq_start","seq_end","chromosome","region_name","genome","chromosome_class","position_mb"
"Infection vs control","LOC126323118","NC_064921.1",410910293,410917961,410914127,"+",1,1055696580,"2","2","chromosome","Named chromosome",410.914127
"Infection vs control","LOC126323134","NC_064921.1",410935868,410943116,410939492,"-",1,1055696580,"2","2","chromosome","Named chromosome",410.939492
"Infection vs control","LOC126323151","NC_064921.1",410895108,410899195,410897151.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",410.8971515
"Infection vs control","LOC126323167","NC_064921.1",410864956,410870869,410867912.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",410.8679125
"Infection vs control","LOC126323183","NC_064921.1",410806582,410813209,410809895.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",410.8098955
"Infection vs control","LOC126323199","NC_064921.1",410961730,410967543,410964636.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",410.9646365
"Infection vs control","LOC126323251","NC_064921.1",411979724,412010016,411994870,"-",1,1055696580,"2","2","chromosome","Named chromosome",411.99487
"Infection vs control","LOC126323429","NC_064921.1",413784300,414222291,414003295.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",414.0032955
"Infection vs control","LOC126323656","NC_064921.1",415780383,415963045,415871714,"+",1,1055696580,"2","2","chromosome","Named chromosome",415.871714
"Infection vs control","LOC126323780","NC_064921.1",419705629,419814112,419759870.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",419.7598705
"Infection vs control","LOC126324086","NC_064921.1",426455902,426540983,426498442.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",426.4984425
"Infection vs control","LOC126324336","NC_064921.1",428559158,428778542,428668850,"-",1,1055696580,"2","2","chromosome","Named chromosome",428.66885
"Infection vs control","LOC126324491","NC_064921.1",429424792,429680184,429552488,"-",1,1055696580,"2","2","chromosome","Named chromosome",429.552488
"Infection vs control","LOC126324495","NC_064921.1",430090110,430195704,430142907,"+",1,1055696580,"2","2","chromosome","Named chromosome",430.142907
"Infection vs control","LOC126324735","NC_064921.1",433153957,433178011,433165984,"-",1,1055696580,"2","2","chromosome","Named chromosome",433.165984
"Infection vs control","LOC126324937","NC_064921.1",434196392,434381262,434288827,"-",1,1055696580,"2","2","chromosome","Named chromosome",434.288827
"Infection vs control","LOC126324953","NC_064921.1",434486257,435208374,434847315.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",434.8473155
"Infection vs control","LOC126324969","NC_064921.1",434675584,434772306,434723945,"-",1,1055696580,"2","2","chromosome","Named chromosome",434.723945
"Infection vs control","LOC126324985","NC_064921.1",434508818,434564306,434536562,"-",1,1055696580,"2","2","chromosome","Named chromosome",434.536562
"Infection vs control","LOC126325205","NC_064921.1",438270148,438372130,438321139,"-",1,1055696580,"2","2","chromosome","Named chromosome",438.321139
"Infection vs control","LOC126325232","NC_064921.1",438662336,438733647,438697991.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",438.6979915
"Infection vs control","LOC126326193","NC_064921.1",467066968,467336901,467201934.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",467.2019345
"Infection vs control","LOC126326240","NC_064921.1",467529268,467567009,467548138.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",467.5481385
"Infection vs control","LOC126326589","NC_064920.1",14513096,14671975,14592535.5,"-",1,1209568729,"1","1","chromosome","Named chromosome",14.5925355
"Infection vs control","LOC126327073","NC_064921.1",478273502,478283059,478278280.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",478.2782805
"Infection vs control","LOC126327089","NC_064921.1",478177751,478197622,478187686.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",478.1876865
"Infection vs control","LOC126327105","NC_064921.1",477992464,478003619,477998041.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",477.9980415
"Infection vs control","LOC126327121","NC_064921.1",478023895,478034722,478029308.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",478.0293085
"Infection vs control","LOC126327243","NC_064921.1",479496860,479498176,479497518,"-",1,1055696580,"2","2","chromosome","Named chromosome",479.497518
"Infection vs control","LOC126327822","NC_064921.1",490232751,490237662,490235206.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",490.2352065
"Infection vs control","LOC126328249","NC_064921.1",499824671,499917412,499871041.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",499.8710415
"Infection vs control","LOC126328393","NC_064921.1",500856243,500933535,500894889,"-",1,1055696580,"2","2","chromosome","Named chromosome",500.894889
"Infection vs control","LOC126328647","NC_064921.1",503609660,503742798,503676229,"+",1,1055696580,"2","2","chromosome","Named chromosome",503.676229
"Infection vs control","LOC126329358","NC_064921.1",510982527,511049260,511015893.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",511.0158935
"Infection vs control","LOC126329483","NC_064921.1",513868774,514039273,513954023.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",513.9540235
"Infection vs control","LOC126329703","NC_064921.1",519018147,519631527,519324837,"-",1,1055696580,"2","2","chromosome","Named chromosome",519.324837
"Infection vs control","LOC126330284","NC_064921.1",525748465,526024516,525886490.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",525.8864905
"Infection vs control","LOC126330497","NC_064921.1",531137255,531781227,531459241,"+",1,1055696580,"2","2","chromosome","Named chromosome",531.459241
"Infection vs control","LOC126330717","NC_064921.1",535964377,536160337,536062357,"+",1,1055696580,"2","2","chromosome","Named chromosome",536.062357
"Infection vs control","LOC126330809","NC_064921.1",537460529,537493601,537477065,"-",1,1055696580,"2","2","chromosome","Named chromosome",537.477065
"Infection vs control","LOC126331066","NC_064921.1",539230802,539566889,539398845.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",539.3988455
"Infection vs control","LOC126331082","NC_064921.1",539568579,539689907,539629243,"-",1,1055696580,"2","2","chromosome","Named chromosome",539.629243
"Infection vs control","LOC126331335","NC_064920.1",71077952,71113929,71095940.5,"+",1,1209568729,"1","1","chromosome","Named chromosome",71.0959405
"Infection vs control","LOC126331446","NC_064921.1",540962509,541058716,541010612.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",541.0106125
"Infection vs control","LOC126331691","NC_064921.1",545060032,545230485,545145258.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",545.1452585
"Infection vs control","LOC126331858","NC_064921.1",547059072,547206116,547132594,"+",1,1055696580,"2","2","chromosome","Named chromosome",547.132594
"Infection vs control","LOC126331994","NC_064921.1",551646262,551661973,551654117.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",551.6541175
"Infection vs control","LOC126332046","NC_064921.1",551712849,551720982,551716915.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",551.7169155
"Infection vs control","LOC126332062","NC_064921.1",552075238,552087468,552081353,"-",1,1055696580,"2","2","chromosome","Named chromosome",552.081353
"Infection vs control","LOC126332098","NC_064921.1",552239712,552400546,552320129,"-",1,1055696580,"2","2","chromosome","Named chromosome",552.320129
"Infection vs control","LOC126332140","NC_064921.1",552286680,552293718,552290199,"-",1,1055696580,"2","2","chromosome","Named chromosome",552.290199
"Infection vs control","LOC126332151","NC_064921.1",552158784,552170315,552164549.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",552.1645495
"Infection vs control","LOC126332162","NC_064921.1",552501632,552638883,552570257.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",552.5702575
"Infection vs control","LOC126332220","NC_064921.1",552661845,552704371,552683108,"+",1,1055696580,"2","2","chromosome","Named chromosome",552.683108
"Infection vs control","LOC126332261","NC_064921.1",552550746,552563778,552557262,"+",1,1055696580,"2","2","chromosome","Named chromosome",552.557262
"Infection vs control","LOC126332302","NC_064921.1",552976742,552983288,552980015,"-",1,1055696580,"2","2","chromosome","Named chromosome",552.980015
"Infection vs control","LOC126332318","NC_064921.1",552903642,552954851,552929246.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",552.9292465
"Infection vs control","LOC126332411","NC_064921.1",557851585,558254382,558052983.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",558.0529835
"Infection vs control","LOC126332601","NC_064921.1",566575179,566595985,566585582,"-",1,1055696580,"2","2","chromosome","Named chromosome",566.585582
"Infection vs control","LOC126332617","NC_064921.1",566702053,566733021,566717537,"+",1,1055696580,"2","2","chromosome","Named chromosome",566.717537
"Infection vs control","LOC126332633","NC_064921.1",567009987,567030254,567020120.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",567.0201205
"Infection vs control","LOC126332740","NC_064921.1",567875429,568167657,568021543,"+",1,1055696580,"2","2","chromosome","Named chromosome",568.021543
"Infection vs control","LOC126333165","NC_064921.1",573744459,573903091,573823775,"-",1,1055696580,"2","2","chromosome","Named chromosome",573.823775
"Infection vs control","LOC126333408","NC_064921.1",581640038,581698246,581669142,"-",1,1055696580,"2","2","chromosome","Named chromosome",581.669142
"Infection vs control","LOC126333672","NC_064921.1",583092910,583378463,583235686.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",583.2356865
"Infection vs control","LOC126334513","NC_064921.1",596275347,596431383,596353365,"+",1,1055696580,"2","2","chromosome","Named chromosome",596.353365
"Infection vs control","LOC126334532","NC_064920.1",107005788,107330133,107167960.5,"-",1,1209568729,"1","1","chromosome","Named chromosome",107.1679605
"Infection vs control","LOC126334543","NC_064921.1",600670766,600809380,600740073,"+",1,1055696580,"2","2","chromosome","Named chromosome",600.740073
"Infection vs control","LOC126334600","NC_064921.1",619872672,619985217,619928944.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",619.9289445
"Infection vs control","LOC126334614","NC_064921.1",621887483,621923804,621905643.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",621.9056435
"Infection vs control","LOC126334632","NC_064921.1",624666821,624877241,624772031,"+",1,1055696580,"2","2","chromosome","Named chromosome",624.772031
"Infection vs control","LOC126334648","NC_064921.1",630886682,631112110,630999396,"-",1,1055696580,"2","2","chromosome","Named chromosome",630.999396
"Infection vs control","LOC126334657","NC_064921.1",633836844,634066370,633951607,"-",1,1055696580,"2","2","chromosome","Named chromosome",633.951607
"Infection vs control","LOC126334669","NC_064921.1",636691029,636903298,636797163.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",636.7971635
"Infection vs control","LOC126334679","NC_064921.1",638317167,638465966,638391566.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",638.3915665
"Infection vs control","LOC126334681","NC_064921.1",638757712,638936078,638846895,"-",1,1055696580,"2","2","chromosome","Named chromosome",638.846895
"Infection vs control","LOC126334694","NC_064921.1",655568408,655641482,655604945,"-",1,1055696580,"2","2","chromosome","Named chromosome",655.604945
"Infection vs control","LOC126334697","NC_064921.1",657365953,657405877,657385915,"-",1,1055696580,"2","2","chromosome","Named chromosome",657.385915
"Infection vs control","LOC126334698","NC_064921.1",657421514,657454103,657437808.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",657.4378085
"Infection vs control","LOC126334702","NC_064921.1",657852230,657923771,657888000.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",657.8880005
"Infection vs control","LOC126334706","NC_064921.1",660371560,660580943,660476251.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",660.4762515
"Infection vs control","LOC126334736","NC_064921.1",675579420,675584184,675581802,"-",1,1055696580,"2","2","chromosome","Named chromosome",675.581802
"Infection vs control","LOC126334737","NC_064921.1",676381360,676394007,676387683.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",676.3876835
"Infection vs control","LOC126334751","NC_064921.1",679043726,679519274,679281500,"+",1,1055696580,"2","2","chromosome","Named chromosome",679.2815
"Infection vs control","LOC126334758","NC_064921.1",684176816,684301027,684238921.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",684.2389215
"Infection vs control","LOC126334771","NC_064921.1",689010568,689268274,689139421,"+",1,1055696580,"2","2","chromosome","Named chromosome",689.139421
"Infection vs control","LOC126334774","NC_064921.1",689416000,689677315,689546657.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",689.5466575
"Infection vs control","LOC126334779","NC_064921.1",693152458,693156082,693154270,"+",1,1055696580,"2","2","chromosome","Named chromosome",693.15427
"Infection vs control","LOC126334780","NC_064921.1",693190838,693191501,693191169.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",693.1911695
"Infection vs control","LOC126334818","NC_064921.1",706917084,707306922,707112003,"+",1,1055696580,"2","2","chromosome","Named chromosome",707.112003
"Infection vs control","LOC126334835","NC_064921.1",713166129,713566820,713366474.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",713.3664745
"Infection vs control","LOC126334851","NC_064921.1",720360155,720364497,720362326,"-",1,1055696580,"2","2","chromosome","Named chromosome",720.362326
"Infection vs control","LOC126334856","NC_064921.1",727855621,728131804,727993712.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",727.9937125
"Infection vs control","LOC126334861","NC_064920.1",130259626,130289531,130274578.5,"-",1,1209568729,"1","1","chromosome","Named chromosome",130.2745785
"Infection vs control","LOC126334873","NC_064921.1",94577516,94587169,94582342.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",94.5823425
"Infection vs control","LOC126334874","NC_064921.1",94625190,94635259,94630224.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",94.6302245
"Infection vs control","LOC126334879","NC_064921.1",94771775,94781487,94776631,"+",1,1055696580,"2","2","chromosome","Named chromosome",94.776631
"Infection vs control","LOC126334880","NC_064921.1",94728730,94738387,94733558.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",94.7335585
"Infection vs control","LOC126334884","NC_064921.1",736282994,736337869,736310431.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",736.3104315
"Infection vs control","LOC126334907","NC_064921.1",740323379,740402822,740363100.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",740.3631005
"Infection vs control","LOC126334929","NC_064921.1",748218157,748246968,748232562.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",748.2325625
"Infection vs control","LOC126334946","NC_064920.1",143899916,144263899,144081907.5,"-",1,1209568729,"1","1","chromosome","Named chromosome",144.0819075
"Infection vs control","LOC126334947","NC_064921.1",754818882,755174611,754996746.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",754.9967465
"Infection vs control","LOC126334948","NC_064921.1",755407623,755449902,755428762.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",755.4287625
"Infection vs control","LOC126334955","NC_064921.1",757030079,757303457,757166768,"-",1,1055696580,"2","2","chromosome","Named chromosome",757.166768
"Infection vs control","LOC126334969","NC_064921.1",759485961,759839845,759662903,"+",1,1055696580,"2","2","chromosome","Named chromosome",759.662903
"Infection vs control","LOC126334976","NC_064920.1",143722489,143912970,143817729.5,"+",1,1209568729,"1","1","chromosome","Named chromosome",143.8177295
"Infection vs control","LOC126334984","NC_064921.1",763304529,763606946,763455737.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",763.4557375
"Infection vs control","LOC126334991","NC_064921.1",766920131,767126257,767023194,"-",1,1055696580,"2","2","chromosome","Named chromosome",767.023194
"Infection vs control","LOC126334992","NC_064921.1",767202664,767386342,767294503,"-",1,1055696580,"2","2","chromosome","Named chromosome",767.294503
"Infection vs control","LOC126334994","NC_064921.1",768498975,769195658,768847316.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",768.8473165
"Infection vs control","LOC126334998","NC_064921.1",769925527,770004426,769964976.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",769.9649765
"Infection vs control","LOC126334999","NC_064921.1",770353198,770425531,770389364.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",770.3893645
"Infection vs control","LOC126335001","NC_064921.1",770842982,771112074,770977528,"+",1,1055696580,"2","2","chromosome","Named chromosome",770.977528
"Infection vs control","LOC126335006","NC_064921.1",773169650,773224594,773197122,"+",1,1055696580,"2","2","chromosome","Named chromosome",773.197122
"Infection vs control","LOC126335013","NC_064920.1",150900154,150984578,150942366,"+",1,1209568729,"1","1","chromosome","Named chromosome",150.942366
"Infection vs control","LOC126335014","NC_064921.1",774893937,774943948,774918942.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",774.9189425
"Infection vs control","LOC126335021","NC_064921.1",777389286,777588898,777489092,"+",1,1055696580,"2","2","chromosome","Named chromosome",777.489092
"Infection vs control","LOC126335036","NC_064921.1",782705125,782720629,782712877,"-",1,1055696580,"2","2","chromosome","Named chromosome",782.712877
"Infection vs control","LOC126335043","NC_064921.1",784238285,784387253,784312769,"-",1,1055696580,"2","2","chromosome","Named chromosome",784.312769
"Infection vs control","LOC126335045","NC_064921.1",786902056,786968822,786935439,"+",1,1055696580,"2","2","chromosome","Named chromosome",786.935439
"Infection vs control","LOC126335063","NC_064921.1",793288219,793296471,793292345,"-",1,1055696580,"2","2","chromosome","Named chromosome",793.292345
"Infection vs control","LOC126335080","NC_064921.1",803971653,804128468,804050060.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",804.0500605
"Infection vs control","LOC126335083","NC_064921.1",805408855,805486252,805447553.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",805.4475535
"Infection vs control","LOC126335084","NC_064921.1",805220892,805387591,805304241.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",805.3042415
"Infection vs control","LOC126335106","NC_064921.1",809638168,809759450,809698809,"-",1,1055696580,"2","2","chromosome","Named chromosome",809.698809
"Infection vs control","LOC126335113","NC_064921.1",811760465,811904287,811832376,"+",1,1055696580,"2","2","chromosome","Named chromosome",811.832376
"Infection vs control","LOC126335114","NC_064921.1",811928803,812024908,811976855.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",811.9768555
"Infection vs control","LOC126335115","NC_064921.1",812255657,812347620,812301638.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",812.3016385
"Infection vs control","LOC126335117","NC_064921.1",812122624,812170463,812146543.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",812.1465435
"Infection vs control","LOC126335132","NC_064921.1",814114048,814119644,814116846,"+",1,1055696580,"2","2","chromosome","Named chromosome",814.116846
"Infection vs control","LOC126335140","NC_064921.1",814846384,814923413,814884898.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",814.8848985
"Infection vs control","LOC126335142","NC_064921.1",815456119,815713302,815584710.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",815.5847105
"Infection vs control","LOC126335166","NC_064921.1",823549175,823811667,823680421,"-",1,1055696580,"2","2","chromosome","Named chromosome",823.680421
"Infection vs control","LOC126335181","NC_064921.1",830348133,830463014,830405573.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",830.4055735
"Infection vs control","LOC126335182","NC_064921.1",831256748,831412724,831334736,"-",1,1055696580,"2","2","chromosome","Named chromosome",831.334736
"Infection vs control","LOC126335187","NC_064921.1",833040487,833167191,833103839,"+",1,1055696580,"2","2","chromosome","Named chromosome",833.103839
"Infection vs control","LOC126335199","NC_064921.1",843580826,843725908,843653367,"+",1,1055696580,"2","2","chromosome","Named chromosome",843.653367
"Infection vs control","LOC126335202","NC_064921.1",846718942,846751272,846735107,"+",1,1055696580,"2","2","chromosome","Named chromosome",846.735107
"Infection vs control","LOC126335222","NC_064921.1",854371747,854470769,854421258,"+",1,1055696580,"2","2","chromosome","Named chromosome",854.421258
"Infection vs control","LOC126335229","NC_064921.1",855948066,856153142,856050604,"+",1,1055696580,"2","2","chromosome","Named chromosome",856.050604
"Infection vs control","LOC126335231","NC_064921.1",856807075,857012799,856909937,"+",1,1055696580,"2","2","chromosome","Named chromosome",856.909937
"Infection vs control","LOC126335233","NC_064921.1",857350003,857735938,857542970.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",857.5429705
"Infection vs control","LOC126335237","NC_064921.1",859137744,859185033,859161388.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",859.1613885
"Infection vs control","LOC126335241","NC_064921.1",865153594,865193837,865173715.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",865.1737155
"Infection vs control","LOC126335242","NC_064921.1",865215586,865330378,865272982,"-",1,1055696580,"2","2","chromosome","Named chromosome",865.272982
"Infection vs control","LOC126335256","NC_064921.1",868462518,868524170,868493344,"+",1,1055696580,"2","2","chromosome","Named chromosome",868.493344
"Infection vs control","LOC126335258","NC_064921.1",868572148,868830962,868701555,"-",1,1055696580,"2","2","chromosome","Named chromosome",868.701555
"Infection vs control","LOC126335288","NC_064921.1",879251086,879588564,879419825,"-",1,1055696580,"2","2","chromosome","Named chromosome",879.419825
"Infection vs control","LOC126335309","NC_064921.1",884442247,884503697,884472972,"-",1,1055696580,"2","2","chromosome","Named chromosome",884.472972
"Infection vs control","LOC126335320","NC_064921.1",887549566,887589715,887569640.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",887.5696405
"Infection vs control","LOC126335321","NC_064921.1",887638766,887727312,887683039,"-",1,1055696580,"2","2","chromosome","Named chromosome",887.683039
"Infection vs control","LOC126335329","NC_064921.1",890074172,890076029,890075100.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",890.0751005
"Infection vs control","LOC126335348","NC_064921.1",912748109,912961472,912854790.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",912.8547905
"Infection vs control","LOC126335350","NC_064921.1",918779603,919434000,919106801.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",919.1068015
"Infection vs control","LOC126335352","NC_064921.1",920124840,920243632,920184236,"+",1,1055696580,"2","2","chromosome","Named chromosome",920.184236
"Infection vs control","LOC126335365","NC_064921.1",929668204,929768019,929718111.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",929.7181115
"Infection vs control","LOC126335382","NC_064921.1",938530929,938798441,938664685,"-",1,1055696580,"2","2","chromosome","Named chromosome",938.664685
"Infection vs control","LOC126335424","NC_064921.1",952213633,952365641,952289637,"+",1,1055696580,"2","2","chromosome","Named chromosome",952.289637
"Infection vs control","LOC126335428","NC_064921.1",952918697,953015791,952967244,"+",1,1055696580,"2","2","chromosome","Named chromosome",952.967244
"Infection vs control","LOC126335446","NC_064920.1",160554991,160658231,160606611,"-",1,1209568729,"1","1","chromosome","Named chromosome",160.606611
"Infection vs control","LOC126335453","NC_064921.1",965862409,966484126,966173267.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",966.1732675
"Infection vs control","LOC126335463","NC_064921.1",984485458,984605087,984545272.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",984.5452725
"Infection vs control","LOC126335465","NC_064921.1",985122539,985186917,985154728,"-",1,1055696580,"2","2","chromosome","Named chromosome",985.154728
"Infection vs control","LOC126335467","NC_064921.1",985246759,985286540,985266649.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",985.2666495
"Infection vs control","LOC126335468","NC_064921.1",985338270,985437933,985388101.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",985.3881015
"Infection vs control","LOC126335470","NC_064921.1",986116785,986331266,986224025.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",986.2240255
"Infection vs control","LOC126335472","NC_064921.1",985873933,985963359,985918646,"-",1,1055696580,"2","2","chromosome","Named chromosome",985.918646
"Infection vs control","LOC126335481","NC_064921.1",988459859,988533396,988496627.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",988.4966275
"Infection vs control","LOC126335490","NC_064921.1",990276051,990491199,990383625,"-",1,1055696580,"2","2","chromosome","Named chromosome",990.383625
"Infection vs control","LOC126335505","NC_064921.1",1003084472,1003086400,1003085436,"+",1,1055696580,"2","2","chromosome","Named chromosome",1003.085436
"Infection vs control","LOC126335514","NC_064921.1",1019950498,1020334265,1020142381.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",1020.1423815
"Infection vs control","LOC126335517","NC_064921.1",1020837250,1021055070,1020946160,"+",1,1055696580,"2","2","chromosome","Named chromosome",1020.94616
"Infection vs control","LOC126335518","NC_064921.1",1021099219,1021164305,1021131762,"-",1,1055696580,"2","2","chromosome","Named chromosome",1021.131762
"Infection vs control","LOC126335544","NC_064921.1",1026240724,1026359838,1026300281,"-",1,1055696580,"2","2","chromosome","Named chromosome",1026.300281
"Infection vs control","LOC126335545","NC_064921.1",1026658263,1026710510,1026684386.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",1026.6843865
"Infection vs control","LOC126335546","NC_064921.1",1027248165,1027463160,1027355662.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",1027.3556625
"Infection vs control","LOC126335547","NC_064921.1",1028324709,1028327512,1028326110.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",1028.3261105
"Infection vs control","LOC126335557","NC_064921.1",1039213971,1039331847,1039272909,"+",1,1055696580,"2","2","chromosome","Named chromosome",1039.272909
"Infection vs control","LOC126335565","NC_064921.1",1044773791,1044875340,1044824565.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",1044.8245655
"Infection vs control","LOC126335579","NC_064921.1",1052084745,1052234405,1052159575,"-",1,1055696580,"2","2","chromosome","Named chromosome",1052.159575
"Infection vs control","LOC126335585","NC_064920.1",242948586,242950713,242949649.5,"-",1,1209568729,"1","1","chromosome","Named chromosome",242.9496495
"Infection vs control","LOC126335593","NC_064921.1",1053672955,1053729467,1053701211,"+",1,1055696580,"2","2","chromosome","Named chromosome",1053.701211
"Infection vs control","LOC126335600","NC_064921.1",83709545,83954930,83832237.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",83.8322375
"Infection vs control","LOC126335606","NC_064921.1",146596736,146620220,146608478,"-",1,1055696580,"2","2","chromosome","Named chromosome",146.608478
"Infection vs control","LOC126335620","NC_064921.1",58752405,58782414,58767409.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",58.7674095
"Infection vs control","LOC126335656","NC_064920.1",161346211,161538653,161442432,"+",1,1209568729,"1","1","chromosome","Named chromosome",161.442432
"Infection vs control","LOC126335665","NC_064921.1",114235061,114302244,114268652.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",114.2686525
"Infection vs control","LOC126335667","NC_064921.1",115498195,115596857,115547526,"-",1,1055696580,"2","2","chromosome","Named chromosome",115.547526
"Infection vs control","LOC126335679","NC_064920.1",161680962,161792611,161736786.5,"+",1,1209568729,"1","1","chromosome","Named chromosome",161.7367865
"Infection vs control","LOC126335700","NC_064920.1",161798736,161805952,161802344,"-",1,1209568729,"1","1","chromosome","Named chromosome",161.802344
"Infection vs control","LOC126335707","NC_064921.1",215648641,216019792,215834216.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",215.8342165
"Infection vs control","LOC126335709","NC_064920.1",161853341,161869081,161861211,"+",1,1209568729,"1","1","chromosome","Named chromosome",161.861211
"Infection vs control","LOC126335724","NC_064921.1",233943073,234081634,234012353.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",234.0123535
"Infection vs control","LOC126335786","NC_064921.1",382491890,382667856,382579873,"+",1,1055696580,"2","2","chromosome","Named chromosome",382.579873
"Infection vs control","LOC126335828","NC_064921.1",438429614,438538178,438483896,"-",1,1055696580,"2","2","chromosome","Named chromosome",438.483896
"Infection vs control","LOC126335854","NC_064921.1",496364800,496911345,496638072.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",496.6380725
"Infection vs control","LOC126335945","NC_064921.1",702968957,703054354,703011655.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",703.0116555
"Infection vs control","LOC126335966","NC_064921.1",770544331,770714786,770629558.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",770.6295585
"Infection vs control","LOC126336000","NC_064921.1",830621082,830734111,830677596.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",830.6775965
"Infection vs control","LOC126336038","NC_064921.1",888231937,888973449,888602693,"-",1,1055696580,"2","2","chromosome","Named chromosome",888.602693
"Infection vs control","LOC126336076","NC_064921.1",984098837,984202739,984150788,"+",1,1055696580,"2","2","chromosome","Named chromosome",984.150788
