"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","database","background","foreground_genes_tested","background_genes_tested","expression_cluster","n_cluster_genes","pathway_theme","pathway_scope"
"ko00511","Other glycan degradation","4/275","6/560",0.666666666666667,1.35757575757576,0.864248493356395,0.32626055779859,0.999496629446475,0.999496629446475,"LOC126336962/LOC126336948/LOC126272931/LOC126292034",4,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00640","Propanoate metabolism","4/275","6/560",0.666666666666667,1.35757575757576,0.864248493356395,0.32626055779859,0.999496629446475,0.999496629446475,"LOC126285378/LOC126335256/LOC126336244/LOC126336251",4,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko04115","p53 signaling pathway","4/275","6/560",0.666666666666667,1.35757575757576,0.864248493356395,0.32626055779859,0.999496629446475,0.999496629446475,"LOC126272743/LOC126326589/LOC126282371/LOC126279072",4,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Cellular process","Eukaryote/metazoan-compatible"
"ko04213","Longevity regulating pathway - multiple species","4/275","6/560",0.666666666666667,1.35757575757576,0.864248493356395,0.32626055779859,0.999496629446475,0.999496629446475,"LOC126334929/LOC126266662/LOC126299541/LOC126334959",4,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko05161","Hepatitis B","4/275","6/560",0.666666666666667,1.35757575757576,0.864248493356395,0.32626055779859,0.999496629446475,0.999496629446475,"LOC126278346/LOC126299541/LOC126284030/LOC126281636",4,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00350","Tyrosine metabolism","5/275","8/560",0.625,1.27272727272727,0.762524575274015,0.342841893230931,1,1,"LOC126336714/LOC126281954/LOC126335010/LOC126272037/LOC126283954",5,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko05169","Epstein-Barr virus infection","5/275","8/560",0.625,1.27272727272727,0.762524575274015,0.342841893230931,1,1,"LOC126279111/LOC126266662/LOC126282371/LOC126299541/LOC126281636",5,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Other KEGG pathway","Core metabolism or cross-domain"
"ko05203","Viral carcinogenesis","5/275","8/560",0.625,1.27272727272727,0.762524575274015,0.342841893230931,1,1,"LOC126279111/LOC126282371/LOC126355257/LOC126299541/LOC126281636",5,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Reference disease pathway","Reference disease pathway"
"ko00052","Galactose metabolism","6/275","10/560",0.6,1.22181818181818,0.69464932379626,0.353919265245727,1,1,"LOC126283960/LOC126357545/LOC126277907/LOC126283957/LOC126299071/LOC126291591",6,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko05225","Hepatocellular carcinoma","8/275","14/560",0.571428571428571,1.16363636363636,0.608551500063606,0.36771992583869,1,1,"LOC126281404/LOC126336713/LOC126282396/LOC126336888/LOC126331335/LOC126299541/LOC126336724/LOC126335021",8,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Reference disease pathway","Reference disease pathway"
"ko05166","Human T-cell leukemia virus 1 infection","9/275","16/560",0.5625,1.14545454545455,0.579345529147149,0.372247217649801,1,1,"LOC126272743/LOC126326589/LOC126284276/LOC126266967/LOC126279072/LOC126299541/LOC126284030/LOC126359832/LOC126335021",9,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00520","Amino sugar and nucleotide sugar metabolism","7/275","13/560",0.538461538461538,1.0965034965035,0.34551816357618,0.473547594670749,1,1,"LOC126267263/LOC126277907/LOC126272931/LOC126299078/LOC126299071/LOC126291591/LOC126266657",7,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04072","Phospholipase D signaling pathway","4/275","7/560",0.571428571428571,1.16363636363636,0.427578732123117,0.480369440052114,1,1,"LOC126272584/LOC126267042/LOC126299541/LOC126298779",4,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04150","mTOR signaling pathway","4/275","7/560",0.571428571428571,1.16363636363636,0.427578732123117,0.480369440052114,1,1,"LOC126279111/LOC126272370/LOC126299541/LOC126335021",4,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Cellular process","Eukaryote/metazoan-compatible"
"ko04612","Antigen processing and presentation","4/275","7/560",0.571428571428571,1.16363636363636,0.427578732123117,0.480369440052114,1,1,"LOC126268069/LOC126291966/LOC126266662/LOC126291748",4,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04714","Thermogenesis","4/275","7/560",0.571428571428571,1.16363636363636,0.427578732123117,0.480369440052114,1,1,"LOC126332411/LOC126267230/LOC126355586/LOC126268200",4,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04915","Estrogen signaling pathway","4/275","7/560",0.571428571428571,1.16363636363636,0.427578732123117,0.480369440052114,1,1,"LOC126298572/LOC126266662/LOC126299541/LOC126353858",4,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04971","Gastric acid secretion","4/275","7/560",0.571428571428571,1.16363636363636,0.427578732123117,0.480369440052114,1,1,"LOC126353821/LOC126322591/LOC126353858/LOC126292020",4,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04975","Fat digestion and absorption","4/275","7/560",0.571428571428571,1.16363636363636,0.427578732123117,0.480369440052114,1,1,"LOC126272584/LOC126323656/LOC126272037/LOC126298779",4,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko05034","Alcoholism","4/275","7/560",0.571428571428571,1.16363636363636,0.427578732123117,0.480369440052114,1,1,"LOC126335010/LOC126353858/LOC126278549/LOC126282271",4,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Reference disease pathway","Reference disease pathway"
"ko00513","Various types of N-glycan biosynthesis","3/275","5/560",0.6,1.22181818181818,0.488973668369173,0.483202323917068,1,1,"LOC126272931/LOC126292034/LOC126266596",3,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04550","Signaling pathways regulating pluripotency of stem cells","3/275","5/560",0.6,1.22181818181818,0.488973668369173,0.483202323917068,1,1,"LOC126284788/LOC126299541/LOC126335021",3,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Cellular process","Eukaryote/metazoan-compatible"
"ko04740","Olfactory transduction","3/275","5/560",0.6,1.22181818181818,0.488973668369173,0.483202323917068,1,1,"LOC126355586/LOC126334943/LOC126353858",3,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04923","Regulation of lipolysis in adipocytes","3/275","5/560",0.6,1.22181818181818,0.488973668369173,0.483202323917068,1,1,"LOC126267230/LOC126355586/LOC126299541",3,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04964","Proximal tubule bicarbonate reclamation","3/275","5/560",0.6,1.22181818181818,0.488973668369173,0.483202323917068,1,1,"LOC126278052/LOC126322591/LOC126365988",3,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04973","Carbohydrate digestion and absorption","3/275","5/560",0.6,1.22181818181818,0.488973668369173,0.483202323917068,1,1,"LOC126322591/LOC126299541/LOC126355818",3,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko05164","Influenza A","3/275","5/560",0.6,1.22181818181818,0.488973668369173,0.483202323917068,1,1,"LOC126268197/LOC126266662/LOC126299541",3,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Other KEGG pathway","Core metabolism or cross-domain"
"ko05168","Herpes simplex virus 1 infection","3/275","5/560",0.6,1.22181818181818,0.488973668369173,0.483202323917068,1,1,"LOC126279111/LOC126349792/LOC126282371",3,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Other KEGG pathway","Core metabolism or cross-domain"
"ko05165","Human papillomavirus infection","7/275","14/560",0.5,1.01818181818182,0.0676168333404007,0.579375263502808,1,1,"LOC126267711/LOC126266832/LOC126293286/LOC126354218/LOC126299541/LOC126281636/LOC126335021",7,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04910","Insulin signaling pathway","6/275","12/560",0.5,1.01818181818182,0.0624866835253176,0.589422385622409,1,1,"LOC126285378/LOC126278052/LOC126281958/LOC126299541/LOC126353858/LOC126356371",6,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04022","cGMP-PKG signaling pathway","5/275","10/560",0.5,1.01818181818182,0.056938469163628,0.601836732727298,1,1,"LOC126267230/LOC126355586/LOC126322591/LOC126334943/LOC126353858",5,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04360","Axon guidance","4/275","8/560",0.5,1.01818181818182,0.0508349716849345,0.617896986873296,1,1,"LOC126267315/LOC126297815/LOC126354218/LOC126299541",4,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Cellular process","Eukaryote/metazoan-compatible"
"ko04922","Glucagon signaling pathway","4/275","8/560",0.5,1.01818181818182,0.0508349716849345,0.617896986873296,1,1,"LOC126285378/LOC126297871/LOC126278052/LOC126353858",4,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04978","Mineral absorption","4/275","8/560",0.5,1.01818181818182,0.0508349716849345,0.617896986873296,1,1,"LOC126298067/LOC126322591/LOC126365988/LOC126271720",4,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko05224","Breast cancer","4/275","8/560",0.5,1.01818181818182,0.0508349716849345,0.617896986873296,1,1,"LOC126267711/LOC126266832/LOC126299541/LOC126335021",4,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Reference disease pathway","Reference disease pathway"
"ko00500","Starch and sucrose metabolism","3/275","6/560",0.5,1.01818181818182,0.0439448386452403,0.640144090035546,1,1,"LOC126299493/LOC126355818/LOC126291591",3,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04144","Endocytosis","3/275","6/560",0.5,1.01818181818182,0.0439448386452403,0.640144090035546,1,1,"LOC126266662/LOC126273149/LOC126354218",3,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Cellular process","Eukaryote/metazoan-compatible"
"ko04310","Wnt signaling pathway","3/275","6/560",0.5,1.01818181818182,0.0439448386452403,0.640144090035546,1,1,"LOC126271928/LOC126336752/LOC126335021",3,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Cellular process","Eukaryote/metazoan-compatible"
"ko04371","Apelin signaling pathway","3/275","6/560",0.5,1.01818181818182,0.0439448386452403,0.640144090035546,1,1,"LOC126298299/LOC126266832/LOC126353858",3,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Cellular process","Eukaryote/metazoan-compatible"
"ko04390","Hippo signaling pathway","3/275","6/560",0.5,1.01818181818182,0.0439448386452403,0.640144090035546,1,1,"LOC126278346/LOC126354218/LOC126335021",3,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Cellular process","Eukaryote/metazoan-compatible"
"ko05230","Central carbon metabolism in cancer","3/275","6/560",0.5,1.01818181818182,0.0439448386452403,0.640144090035546,1,1,"LOC126297494/LOC126297871/LOC126299541",3,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Carbohydrate and energy metabolism","Reference disease pathway"
"ko04146","Peroxisome","6/275","13/560",0.461538461538462,0.93986013986014,-0.215322913532982,0.688743635009545,1,1,"LOC126281672/LOC126335352/LOC126354620/LOC126335505/LOC126355746/LOC126334959",6,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Cellular process","Eukaryote/metazoan-compatible"
"ko00270","Cysteine and methionine metabolism","5/275","11/560",0.454545454545455,0.925619834710744,-0.244521544511062,0.707013840143722,1,1,"LOC126354727/LOC126284808/LOC126272037/LOC126334561/LOC126271923",5,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko04512","ECM-receptor interaction","5/275","11/560",0.454545454545455,0.925619834710744,-0.244521544511062,0.707013840143722,1,1,"LOC126281351/LOC126293286/LOC126293755/LOC126269651/LOC126293692",5,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Cellular process","Eukaryote/metazoan-compatible"
"ko04212","Longevity regulating pathway - worm","4/275","9/560",0.444444444444444,0.905050505050505,-0.281830463670535,0.729912177182723,1,1,"LOC126354620/LOC126334959/LOC126295407/LOC126334918",4,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko03320","PPAR signaling pathway","3/275","7/560",0.428571428571429,0.872727272727273,-0.332561236095757,0.75997507752312,1,1,"LOC126278052/LOC126273423/LOC126334918",3,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04215","Apoptosis - multiple species","3/275","7/560",0.428571428571429,0.872727272727273,-0.332561236095757,0.75997507752312,1,1,"LOC126334657/LOC126278346/LOC126281715",3,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04270","Vascular smooth muscle contraction","3/275","7/560",0.428571428571429,0.872727272727273,-0.332561236095757,0.75997507752312,1,1,"LOC126267230/LOC126355586/LOC126353858",3,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04611","Platelet activation","3/275","7/560",0.428571428571429,0.872727272727273,-0.332561236095757,0.75997507752312,1,1,"LOC126355586/LOC126299541/LOC126356108",3,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04727","GABAergic synapse","3/275","7/560",0.428571428571429,0.872727272727273,-0.332561236095757,0.75997507752312,1,1,"LOC126281810/LOC126268126/LOC126284296",3,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04728","Dopaminergic synapse","3/275","7/560",0.428571428571429,0.872727272727273,-0.332561236095757,0.75997507752312,1,1,"LOC126335010/LOC126273149/LOC126353858",3,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00562","Inositol phosphate metabolism","5/275","12/560",0.416666666666667,0.848484848484848,-0.520722362710982,0.791007736230375,1,1,"LOC126335256/LOC126277892/LOC126279052/LOC126358586/LOC126277893",5,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00603","Glycosphingolipid biosynthesis - globo and isoglobo series","2/275","5/560",0.4,0.814545454545455,-0.408814050603735,0.802259760531556,1,1,"LOC126335258/LOC126272931",2,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Lipid and membrane metabolism","Core metabolism or cross-domain"
"ko04062","Chemokine signaling pathway","2/275","5/560",0.4,0.814545454545455,-0.408814050603735,0.802259760531556,1,1,"LOC126354218/LOC126299541",2,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04120","Ubiquitin mediated proteolysis","2/275","5/560",0.4,0.814545454545455,-0.408814050603735,0.802259760531556,1,1,"LOC126279111/LOC126277977",2,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Cellular process","Eukaryote/metazoan-compatible"
