"gene_id","diet","direction","padj","log2FoldChange","Selection","Preferred_name","Description","GOs","KEGG_ko","KEGG_Pathway","PFAMs","curated_annotation_text","Functional_theme","DEG_diet_count","DEG_diets","DEG_direction_summary","min_padj","max_abs_lfc","DEG_class","vst_variance"
"LOC126336866","33","Higher in control",9.0037965653132e-10,-2.95352532726724,"Top DEG","Men","Malic enzyme, NAD binding domain","GO:0003674,GO:0003824,GO:0004470,GO:0004473,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005829,GO:0006082,GO:0006090,GO:0006108,GO:0007275,GO:0007568,GO:0008150,GO:0008152,GO:0008340,GO:0009987,GO:0010259,GO:0010941,GO:0016491,GO:0016614,GO:0016615,GO:0016616,GO:0019752,GO:0030431,GO:0032501,GO:0032502,GO:0032787,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0043648,GO:0044237,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0048856,GO:0050789,GO:0050794,GO:0055114,GO:0065007,GO:0071704","ko:K00029","ko00620,ko00710,ko01100,ko01120,ko01200,map00620,map00710,map01100,map01120,map01200","Malic_M,malic","Men Malic enzyme, NAD binding domain GO:0003674,GO:0003824,GO:0004470,GO:0004473,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005829,GO:0006082,GO:0006090,GO:0006108,GO:0007275,GO:0007568,GO:0008150,GO:0008152,GO:0008340,GO:0009987,GO:0010259,GO:0010941,GO:0016491,GO:0016614,GO:0016615,GO:0016616,GO:0019752,GO:0030431,GO:0032501,GO:0032502,GO:0032787,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0043648,GO:0044237,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0048856,GO:0050789,GO:0050794,GO:0055114,GO:0065007,GO:0071704 ko:K00029 ko00620,ko00710,ko01100,ko01120,ko01200,map00620,map00710,map01100,map01120,map01200 Malic_M,malic","Other strong DEG",3,"33, 50, 83","Higher in control",3.39825186941529e-11,3.29949346344175,"DEG",NA
"LOC126282034","83","Higher in infected",6.78284988253931e-08,3.13397347866792,"Top DEG","-","ATP binding. It is involved in the biological process described with protein phosphorylation","-","-","-","-","- ATP binding. It is involved in the biological process described with protein phosphorylation - - - -","Other strong DEG",3,"33, 50, 83","Higher in infected",3.47004408103204e-10,3.21926208241822,"DEG",NA
"LOC126284548","83","Higher in infected",2.97550059298405e-07,3.86803346480808,"Top DEG","-","Spermine synthase activity. It is involved in the biological process described with spermine biosynthetic process","GO:0003674,GO:0003824,GO:0006576,GO:0006595,GO:0006596,GO:0006597,GO:0006807,GO:0008150,GO:0008152,GO:0008215,GO:0009058,GO:0009308,GO:0009309,GO:0009987,GO:0016740,GO:0016765,GO:0016768,GO:0017144,GO:0034641,GO:0042401,GO:0044106,GO:0044237,GO:0044249,GO:0044271,GO:0071704,GO:0097164,GO:1901564,GO:1901566,GO:1901576","ko:K00802","ko00270,ko00330,ko00410,ko00480,ko01100,map00270,map00330,map00410,map00480,map01100","Spermine_synt_N,Spermine_synth","- Spermine synthase activity. It is involved in the biological process described with spermine biosynthetic process GO:0003674,GO:0003824,GO:0006576,GO:0006595,GO:0006596,GO:0006597,GO:0006807,GO:0008150,GO:0008152,GO:0008215,GO:0009058,GO:0009308,GO:0009309,GO:0009987,GO:0016740,GO:0016765,GO:0016768,GO:0017144,GO:0034641,GO:0042401,GO:0044106,GO:0044237,GO:0044249,GO:0044271,GO:0071704,GO:0097164,GO:1901564,GO:1901566,GO:1901576 ko:K00802 ko00270,ko00330,ko00410,ko00480,ko01100,map00270,map00330,map00410,map00480,map01100 Spermine_synt_N,Spermine_synth","Other strong DEG",3,"33, 50, 83","Higher in infected",5.31373182130859e-10,4.09766763087521,"DEG",NA
"LOC126337056","50","Higher in control",2.93063514523769e-09,-3.11678800738269,"Top DEG","-","Juvenile hormone binding protein domains in insects.","-","-","-","JHBP","- Juvenile hormone binding protein domains in insects. - - - JHBP","Other strong DEG",3,"33, 50, 83","Higher in control",2.93063514523769e-09,3.11678800738269,"DEG",NA
"LOC126272860","50","Higher in control",2.0855654352753e-08,-4.23279443429562,"Top DEG","-","-","-","-","-","-","- - - - - -","Other strong DEG",3,"33, 50, 83","Higher in control",2.0855654352753e-08,4.23279443429562,"DEG",NA
"LOC126299541","50","Higher in control",1.75715431621868e-07,-1.26255493892398,"Top DEG","-","Phosphatidylinositol 3-kinase regulatory subunit P85 inter-SH2 domain","GO:0001784,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005942,GO:0005943,GO:0006629,GO:0006644,GO:0006650,GO:0006793,GO:0006796,GO:0007154,GO:0007165,GO:0007166,GO:0007167,GO:0007169,GO:0008150,GO:0008152,GO:0008286,GO:0008361,GO:0009719,GO:0009725,GO:0009987,GO:0010033,GO:0010243,GO:0016020,GO:0016043,GO:0016310,GO:0019207,GO:0019216,GO:0019220,GO:0019222,GO:0019637,GO:0019898,GO:0019899,GO:0019900,GO:0023052,GO:0030234,GO:0030258,GO:0031323,GO:0032535,GO:0032868,GO:0032869,GO:0032870,GO:0032991,GO:0035014,GO:0042127,GO:0042221,GO:0042325,GO:0043434,GO:0043549,GO:0043550,GO:0043551,GO:0043560,GO:0044237,GO:0044238,GO:0044255,GO:0044425,GO:0045309,GO:0046486,GO:0046488,GO:0046834,GO:0046854,GO:0046935,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051174,GO:0051219,GO:0051338,GO:0051716,GO:0061695,GO:0065007,GO:0065008,GO:0065009,GO:0070887,GO:0071310,GO:0071375,GO:0071417,GO:0071495,GO:0071704,GO:0071840,GO:0080090,GO:0090066,GO:0097651,GO:0098772,GO:0098796,GO:1901652,GO:1901653,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:1902494,GO:1903725,GO:1990234","ko:K02649","ko01521,ko01522,ko01524,ko04012,ko04014,ko04015,ko04024,ko04062,ko04066,ko04068,ko04070,ko04071,ko04072,ko04140,ko04150,ko04151,ko04152,ko04210,ko04211,ko04213,ko04218,ko04360,ko04370,ko04380,ko04510,ko04550,ko04611,ko04620,ko04630,ko04650,ko04660,ko04662,ko04664,ko04666,ko04668,ko04670,ko04722,ko04725,ko04750,ko04810,ko04910,ko04914,ko04915,ko04917,ko04919,ko04923,ko04926,ko04930,ko04931,ko04932,ko04933,ko04960,ko04973,ko05100,ko05142,ko05146,ko05160,ko05161,ko05162,ko05164,ko05165,ko05166,ko05167,ko05169,ko05200,ko05203,ko05205,ko05210,ko05211,ko05212,ko05213,ko05214,ko05215,ko05218,ko05220,ko05221,ko05222,ko05223,ko05224,ko05225,ko05226,ko05230,ko05231,ko05418,map01521,map01522,map01524,map04012,map04014,map04015,map04024,map04062,map04066,map04068,map04070,map04071,map04072,map04140,map04150,map04151,map04152,map04210,map04211,map04213,map04218,map04360,map04370,map04380,map04510,map04550,map04611,map04620,map04630,map04650,map04660,map04662,map04664,map04666,map04668,map04670,map04722,map04725,map04750,map04810,map04910,map04914,map04915,map04917,map04919,map04923,map04926,map04930,map04931,map04932,map04933,map04960,map04973,map05100,map05142,map05146,map05160,map05161,map05162,map05164,map05165,map05166,map05167,map05169,map05200,map05203,map05205,map05210,map05211,map05212,map05213,map05214,map05215,map05218,map05220,map05221,map05222,map05223,map05224,map05225,map05226,map05230,map05231,map05418","C1_1,PI3K_P85_iSH2,RhoGAP,SAM_2,SH2","- Phosphatidylinositol 3-kinase regulatory subunit P85 inter-SH2 domain GO:0001784,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005942,GO:0005943,GO:0006629,GO:0006644,GO:0006650,GO:0006793,GO:0006796,GO:0007154,GO:0007165,GO:0007166,GO:0007167,GO:0007169,GO:0008150,GO:0008152,GO:0008286,GO:0008361,GO:0009719,GO:0009725,GO:0009987,GO:0010033,GO:0010243,GO:0016020,GO:0016043,GO:0016310,GO:0019207,GO:0019216,GO:0019220,GO:0019222,GO:0019637,GO:0019898,GO:0019899,GO:0019900,GO:0023052,GO:0030234,GO:0030258,GO:0031323,GO:0032535,GO:0032868,GO:0032869,GO:0032870,GO:0032991,GO:0035014,GO:0042127,GO:0042221,GO:0042325,GO:0043434,GO:0043549,GO:0043550,GO:0043551,GO:0043560,GO:0044237,GO:0044238,GO:0044255,GO:0044425,GO:0045309,GO:0046486,GO:0046488,GO:0046834,GO:0046854,GO:0046935,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051174,GO:0051219,GO:0051338,GO:0051716,GO:0061695,GO:0065007,GO:0065008,GO:0065009,GO:0070887,GO:0071310,GO:0071375,GO:0071417,GO:0071495,GO:0071704,GO:0071840,GO:0080090,GO:0090066,GO:0097651,GO:0098772,GO:0098796,GO:1901652,GO:1901653,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:1902494,GO:1903725,GO:1990234 ko:K02649 ko01521,ko01522,ko01524,ko04012,ko04014,ko04015,ko04024,ko04062,ko04066,ko04068,ko04070,ko04071,ko04072,ko04140,ko04150,ko04151,ko04152,ko04210,ko04211,ko04213,ko04218,ko04360,ko04370,ko04380,ko04510,ko04550,ko04611,ko04620,ko04630,ko04650,ko04660,ko04662,ko04664,ko04666,ko04668,ko04670,ko04722,ko04725,ko04750,ko04810,ko04910,ko04914,ko04915,ko04917,ko04919,ko04923,ko04926,ko04930,ko04931,ko04932,ko04933,ko04960,ko04973,ko05100,ko05142,ko05146,ko05160,ko05161,ko05162,ko05164,ko05165,ko05166,ko05167,ko05169,ko05200,ko05203,ko05205,ko05210,ko05211,ko05212,ko05213,ko05214,ko05215,ko05218,ko05220,ko05221,ko05222,ko05223,ko05224,ko05225,ko05226,ko05230,ko05231,ko05418,map01521,map01522,map01524,map04012,map04014,map04015,map04024,map04062,map04066,map04068,map04070,map04071,map04072,map04140,map04150,map04151,map04152,map04210,map04211,map04213,map04218,map04360,map04370,map04380,map04510,map04550,map04611,map04620,map04630,map04650,map04660,map04662,map04664,map04666,map04668,map04670,map04722,map04725,map04750,map04810,map04910,map04914,map04915,map04917,map04919,map04923,map04926,map04930,map04931,map04932,map04933,map04960,map04973,map05100,map05142,map05146,map05160,map05161,map05162,map05164,map05165,map05166,map05167,map05169,map05200,map05203,map05205,map05210,map05211,map05212,map05213,map05214,map05215,map05218,map05220,map05221,map05222,map05223,map05224,map05225,map05226,map05230,map05231,map05418 C1_1,PI3K_P85_iSH2,RhoGAP,SAM_2,SH2","Other strong DEG",2,"50, 83","Higher in control",1.75715431621868e-07,1.26255493892398,"DEG",NA
"LOC126354923","50","Higher in control",2.55629049180048e-07,-4.48380629988393,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",3,"33, 50, 83","Higher in control",2.55629049180048e-07,4.74837685080437,"DEG",NA
"LOC126354547","50","Higher in control",4.00553880549258e-07,-4.2639743662668,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",3,"33, 50, 83","Higher in control",4.00553880549258e-07,4.2639743662668,"DEG",NA
"LOC126324735","50","Higher in control",5.73816809870933e-07,-1.73264991420803,"Top DEG","-","Tubulin is the major constituent of microtubules. It binds two moles of GTP, one at an exchangeable site on the beta chain and one at a non-exchangeable site on the alpha chain","-","-","-","-","- Tubulin is the major constituent of microtubules. It binds two moles of GTP, one at an exchangeable site on the beta chain and one at a non-exchangeable site on the alpha chain - - - -","Other strong DEG",3,"33, 50, 83","Higher in control",5.73816809870933e-07,1.73264991420803,"DEG",NA
"LOC126336534","33","Higher in control",8.1330009673908e-07,-5.26576589066373,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",2,"33, 50","Higher in control",8.1330009673908e-07,5.26576589066373,"DEG",NA
"LOC126344004","33","Higher in control",4.64601263726463e-06,-2.47464884679177,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",3,"33, 50, 83","Higher in control",1.27499439467976e-06,2.68605073776724,"DEG",NA
"LOC126356362","50","Higher in control",1.45272966837304e-06,-3.85152805403265,"Top DEG","-","-","-","-","-","-","- - - - - -","Other strong DEG",3,"33, 50, 83","Higher in control",1.45272966837304e-06,3.85152805403265,"DEG",NA
"LOC126336244","50","Higher in control",2.06844804453486e-06,-1.70587238674963,"Top DEG","-","Thiolase, N-terminal domain","GO:0003674,GO:0003824,GO:0003985,GO:0003988,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005777,GO:0006082,GO:0006090,GO:0006629,GO:0006631,GO:0006633,GO:0006635,GO:0008150,GO:0008152,GO:0008610,GO:0009056,GO:0009058,GO:0009062,GO:0009987,GO:0016042,GO:0016053,GO:0016054,GO:0016407,GO:0016408,GO:0016453,GO:0016740,GO:0016746,GO:0016747,GO:0019395,GO:0019752,GO:0030258,GO:0032787,GO:0034440,GO:0042579,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0044237,GO:0044238,GO:0044242,GO:0044248,GO:0044249,GO:0044255,GO:0044281,GO:0044282,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046395,GO:0055114,GO:0071704,GO:0072329,GO:0072330,GO:1901575,GO:1901576","ko:K00626","ko00071,ko00072,ko00280,ko00310,ko00362,ko00380,ko00620,ko00630,ko00640,ko00650,ko00720,ko00900,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,ko02020,map00071,map00072,map00280,map00310,map00362,map00380,map00620,map00630,map00640,map00650,map00720,map00900,map01100,map01110,map01120,map01130,map01200,map01212,map02020","DUF836,Thiolase_C,Thiolase_N","- Thiolase, N-terminal domain GO:0003674,GO:0003824,GO:0003985,GO:0003988,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005777,GO:0006082,GO:0006090,GO:0006629,GO:0006631,GO:0006633,GO:0006635,GO:0008150,GO:0008152,GO:0008610,GO:0009056,GO:0009058,GO:0009062,GO:0009987,GO:0016042,GO:0016053,GO:0016054,GO:0016407,GO:0016408,GO:0016453,GO:0016740,GO:0016746,GO:0016747,GO:0019395,GO:0019752,GO:0030258,GO:0032787,GO:0034440,GO:0042579,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0044237,GO:0044238,GO:0044242,GO:0044248,GO:0044249,GO:0044255,GO:0044281,GO:0044282,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046395,GO:0055114,GO:0071704,GO:0072329,GO:0072330,GO:1901575,GO:1901576 ko:K00626 ko00071,ko00072,ko00280,ko00310,ko00362,ko00380,ko00620,ko00630,ko00640,ko00650,ko00720,ko00900,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,ko02020,map00071,map00072,map00280,map00310,map00362,map00380,map00620,map00630,map00640,map00650,map00720,map00900,map01100,map01110,map01120,map01130,map01200,map01212,map02020 DUF836,Thiolase_C,Thiolase_N","Other strong DEG",3,"33, 50, 83","Higher in control",2.06844804453486e-06,1.70587238674963,"DEG",NA
"LOC126335182","33","Higher in control",3.29443299633775e-06,-1.68062159527072,"Top DEG","-","Belongs to the 5'-nucleotidase family","-","ko:K01081","ko00230,ko00240,ko00760,ko01100,ko01110,map00230,map00240,map00760,map01100,map01110","5_nucleotid_C,Metallophos","- Belongs to the 5'-nucleotidase family - ko:K01081 ko00230,ko00240,ko00760,ko01100,ko01110,map00230,map00240,map00760,map01100,map01110 5_nucleotid_C,Metallophos","Other strong DEG",3,"33, 50, 83","Higher in control",3.29443299633775e-06,1.68062159527072,"DEG",NA
"LOC126268069","33","Higher in control",3.43847032892677e-06,-1.28188375111621,"Top DEG","-","Gamma interferon inducible lysosomal thiol reductase (GILT)","-","ko:K08059","ko04612,map04612","GILT","- Gamma interferon inducible lysosomal thiol reductase (GILT) - ko:K08059 ko04612,map04612 GILT","Other strong DEG",1,"33","Higher in control",3.43847032892677e-06,1.28188375111621,"DEG",NA
"LOC126336399","50","Higher in control",6.4636943874792e-06,-2.38609664180617,"Top DEG","-","FAR-17a/AIG1-like protein","-","-","-","Far-17a_AIG1","- FAR-17a/AIG1-like protein - - - Far-17a_AIG1","Other strong DEG",3,"33, 50, 83","Higher in control",6.4636943874792e-06,2.38609664180617,"DEG",NA
"LOC126354806","83","Higher in control",6.68595892086357e-06,-1.25146705557375,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",1,"83","Higher in control",6.68595892086357e-06,1.25146705557375,"DEG",NA
"LOC126328249","83","Higher in control",8.32670313876443e-06,-2.08842334674243,"Top DEG","-","Haloacid dehalogenase-like hydrolase","GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006793,GO:0006796,GO:0006950,GO:0008150,GO:0008152,GO:0009611,GO:0009987,GO:0016311,GO:0016787,GO:0016788,GO:0016791,GO:0042060,GO:0042578,GO:0044237,GO:0044424,GO:0044464,GO:0050896","ko:K17623","-","HAD_2","- Haloacid dehalogenase-like hydrolase GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006793,GO:0006796,GO:0006950,GO:0008150,GO:0008152,GO:0009611,GO:0009987,GO:0016311,GO:0016787,GO:0016788,GO:0016791,GO:0042060,GO:0042578,GO:0044237,GO:0044424,GO:0044464,GO:0050896 ko:K17623 - HAD_2","Other strong DEG",2,"33, 83","Higher in control",8.32670313876443e-06,2.08842334674243,"DEG",NA
"LOC126336538","33","Higher in control",9.20926419529652e-06,-4.32120041161196,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",3,"33, 50, 83","Higher in control",9.20926419529652e-06,4.32120041161196,"DEG",NA
"LOC126355724","33","Higher in control",9.20926419529652e-06,-2.52229255846916,"Top DEG","-","UDP-galactosyltransferase activity","-","-","-","-","- UDP-galactosyltransferase activity - - - -","Other strong DEG",1,"33","Higher in control",9.20926419529652e-06,2.52229255846916,"DEG",NA
"LOC126335256","83","Higher in control",1.41146849300247e-05,-1.88658055846766,"Top DEG","-","Methylmalonate-semialdehyde dehydrogenase (acylating) activity. It is involved in the biological process described with oxidation-reduction process","GO:0000062,GO:0000166,GO:0003674,GO:0003824,GO:0004491,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0006082,GO:0006139,GO:0006206,GO:0006520,GO:0006573,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009081,GO:0009112,GO:0009987,GO:0016491,GO:0016620,GO:0016903,GO:0017076,GO:0018478,GO:0019752,GO:0019859,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0033218,GO:0034641,GO:0036094,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0044237,GO:0044238,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0048037,GO:0050662,GO:0055086,GO:0055114,GO:0071704,GO:0072527,GO:0097159,GO:0097367,GO:1901265,GO:1901360,GO:1901363,GO:1901564,GO:1901567,GO:1901605,GO:1901681","ko:K00140","ko00280,ko00410,ko00562,ko00640,ko01100,ko01200,map00280,map00410,map00562,map00640,map01100,map01200","Aldedh","- Methylmalonate-semialdehyde dehydrogenase (acylating) activity. It is involved in the biological process described with oxidation-reduction process GO:0000062,GO:0000166,GO:0003674,GO:0003824,GO:0004491,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0006082,GO:0006139,GO:0006206,GO:0006520,GO:0006573,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009081,GO:0009112,GO:0009987,GO:0016491,GO:0016620,GO:0016903,GO:0017076,GO:0018478,GO:0019752,GO:0019859,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0033218,GO:0034641,GO:0036094,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0044237,GO:0044238,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0048037,GO:0050662,GO:0055086,GO:0055114,GO:0071704,GO:0072527,GO:0097159,GO:0097367,GO:1901265,GO:1901360,GO:1901363,GO:1901564,GO:1901567,GO:1901605,GO:1901681 ko:K00140 ko00280,ko00410,ko00562,ko00640,ko01100,ko01200,map00280,map00410,map00562,map00640,map01100,map01200 Aldedh","Other strong DEG",3,"33, 50, 83","Higher in control",1.15711756743159e-05,1.88658055846766,"DEG",NA
"LOC126354929","83","Higher in control",2.14201334045681e-05,-6.31836851728766,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",3,"33, 50, 83","Higher in control",1.64679071499384e-05,6.31836851728766,"DEG",NA
"LOC126281398","83","Higher in control",2.08005551864449e-05,-2.91060760030676,"Top DEG","-","Major Facilitator Superfamily","-","ko:K08220","-","MFS_1","- Major Facilitator Superfamily - ko:K08220 - MFS_1","Other strong DEG",2,"33, 83","Higher in control",2.08005551864449e-05,2.91060760030676,"DEG",NA
"LOC126284111","83","Higher in control",3.00907237028302e-05,-1.37278977968907,"Top DEG","-","TLC domain","-","-","-","TRAM_LAG1_CLN8","- TLC domain - - - TRAM_LAG1_CLN8","Other strong DEG",1,"83","Higher in control",3.00907237028302e-05,1.37278977968907,"DEG",NA
"LOC126281878","83","Higher in control",5.44237580704196e-05,-2.83554837409643,"Top DEG","-","Thyroid hormone-inducible hepatic protein Spot 14","GO:0003674,GO:0005488,GO:0005515,GO:0008092,GO:0017022","-","-","Spot_14","- Thyroid hormone-inducible hepatic protein Spot 14 GO:0003674,GO:0005488,GO:0005515,GO:0008092,GO:0017022 - - Spot_14","Other strong DEG",3,"33, 50, 83","Higher in control",3.04777159606198e-05,2.83554837409643,"DEG",NA
"LOC126299549","83","Higher in control",4.78366973844279e-05,-1.39611721084196,"Top DEG","-","Key enzyme for ketone body catabolism. Transfers the CoA moiety from succinate to acetoacetate. Formation of the enzyme-CoA intermediate proceeds via an unstable anhydride species formed between the carboxylate groups of the enzyme and substrate","GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005759,GO:0006091,GO:0008150,GO:0008152,GO:0008260,GO:0008410,GO:0009056,GO:0009987,GO:0016740,GO:0016782,GO:0017144,GO:0031974,GO:0042737,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044237,GO:0044248,GO:0044281,GO:0044282,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0046950,GO:0046952,GO:0070013,GO:0071704,GO:1901568,GO:1901569,GO:1901575,GO:1902224","ko:K01027","ko00072,ko00280,ko00650,map00072,map00280,map00650","CoA_trans","- Key enzyme for ketone body catabolism. Transfers the CoA moiety from succinate to acetoacetate. Formation of the enzyme-CoA intermediate proceeds via an unstable anhydride species formed between the carboxylate groups of the enzyme and substrate GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005759,GO:0006091,GO:0008150,GO:0008152,GO:0008260,GO:0008410,GO:0009056,GO:0009987,GO:0016740,GO:0016782,GO:0017144,GO:0031974,GO:0042737,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044237,GO:0044248,GO:0044281,GO:0044282,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0046950,GO:0046952,GO:0070013,GO:0071704,GO:1901568,GO:1901569,GO:1901575,GO:1902224 ko:K01027 ko00072,ko00280,ko00650,map00072,map00280,map00650 CoA_trans","Other strong DEG",1,"83","Higher in control",4.78366973844279e-05,1.39611721084196,"DEG",NA
"LOC126365941","83","Higher in control",7.68318033051695e-05,-1.43560342927448,"Top DEG","-","Belongs to the aconitase IPM isomerase family","GO:0001703,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0003824,GO:0003994,GO:0005488,GO:0007275,GO:0007369,GO:0007370,GO:0008150,GO:0009653,GO:0009790,GO:0010004,GO:0016829,GO:0016835,GO:0016836,GO:0030350,GO:0032501,GO:0032502,GO:0048598,GO:0048646,GO:0048856,GO:0097159,GO:1901363","ko:K01681","ko00020,ko00630,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko01210,ko01230,map00020,map00630,map00720,map01100,map01110,map01120,map01130,map01200,map01210,map01230","Aconitase,Aconitase_C","- Belongs to the aconitase IPM isomerase family GO:0001703,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0003824,GO:0003994,GO:0005488,GO:0007275,GO:0007369,GO:0007370,GO:0008150,GO:0009653,GO:0009790,GO:0010004,GO:0016829,GO:0016835,GO:0016836,GO:0030350,GO:0032501,GO:0032502,GO:0048598,GO:0048646,GO:0048856,GO:0097159,GO:1901363 ko:K01681 ko00020,ko00630,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko01210,ko01230,map00020,map00630,map00720,map01100,map01110,map01120,map01130,map01200,map01210,map01230 Aconitase,Aconitase_C","Other strong DEG",3,"33, 50, 83","Higher in control",4.84267181758321e-05,1.43560342927448,"DEG",NA
"LOC126272350",NA,NA,NA,NA,"Functional candidate","-","carbohydrate binding","GO:0002009,GO:0002165,GO:0007275,GO:0007444,GO:0007472,GO:0007476,GO:0007552,GO:0007560,GO:0008150,GO:0009653,GO:0009791,GO:0009886,GO:0009887,GO:0009888,GO:0032501,GO:0032502,GO:0035107,GO:0035114,GO:0035120,GO:0035220,GO:0035239,GO:0035295,GO:0044719,GO:0048513,GO:0048563,GO:0048569,GO:0048707,GO:0048729,GO:0048731,GO:0048736,GO:0048737,GO:0048856,GO:0060429,GO:0060562,GO:0065007,GO:0065008,GO:0090066","-","-","Lectin_C","- carbohydrate binding GO:0002009,GO:0002165,GO:0007275,GO:0007444,GO:0007472,GO:0007476,GO:0007552,GO:0007560,GO:0008150,GO:0009653,GO:0009791,GO:0009886,GO:0009887,GO:0009888,GO:0032501,GO:0032502,GO:0035107,GO:0035114,GO:0035120,GO:0035220,GO:0035239,GO:0035295,GO:0044719,GO:0048513,GO:0048563,GO:0048569,GO:0048707,GO:0048729,GO:0048731,GO:0048736,GO:0048737,GO:0048856,GO:0060429,GO:0060562,GO:0065007,GO:0065008,GO:0090066 - - Lectin_C","Immune-related",NA,NA,NA,Inf,0,"Not DEG",3.83492191924016
"LOC126355865",NA,NA,NA,NA,"Functional candidate","CTLMA6","C-type lectin (CTL) or carbohydrate-recognition domain (CRD)","GO:0003674,GO:0005488,GO:0007275,GO:0007591,GO:0007593,GO:0008150,GO:0021700,GO:0022404,GO:0030246,GO:0032501,GO:0032502,GO:0042303,GO:0042335,GO:0043473,GO:0048066,GO:0048067,GO:0048085,GO:0048856","-","-","Lectin_C","CTLMA6 C-type lectin (CTL) or carbohydrate-recognition domain (CRD) GO:0003674,GO:0005488,GO:0007275,GO:0007591,GO:0007593,GO:0008150,GO:0021700,GO:0022404,GO:0030246,GO:0032501,GO:0032502,GO:0042303,GO:0042335,GO:0043473,GO:0048066,GO:0048067,GO:0048085,GO:0048856 - - Lectin_C","Immune-related",NA,NA,NA,Inf,0,"Not DEG",2.36555012600693
