"gene_id","Infection within diets","Head phase DEGs","Thorax phase DEGs","intersection"
"LOC126339798",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126339830",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126339944",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126340003",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126340024",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126340111",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126340122",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126340263",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126340284",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126340300",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126340356",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126341081",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126341237",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126341418",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126341434",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126341482",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126341572",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126341660",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126341744",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126341853",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126341869",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126342056",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126342556",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126342685",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126342775",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126343123",TRUE,TRUE,FALSE,"Infection within diets + Head phase DEGs"
"LOC126343175",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126343224",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126343256",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126343303",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126343319",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126343426",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126343458",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126343639",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126343702",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126343748",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126343848",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126343983",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126344004",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126344078",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126344332",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126344374",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126344463",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126344479",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126344496",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126345073",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126345116",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126345132",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126345189",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126345263",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126345269",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126345346",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126345497",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126346021",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126346320",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126346336",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126346362",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126346425",TRUE,TRUE,FALSE,"Infection within diets + Head phase DEGs"
"LOC126346564",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126346580",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126346606",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126346622",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126346830",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126346953",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126347090",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126347374",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126347709",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126347864",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126347975",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126348001",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126348080",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126348146",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126349000",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126349011",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126349094",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126349273",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126349289",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126349326",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126349342",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126349353",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126349427",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126349483",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126349587",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126349718",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126349792",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126349825",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126350022",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126350317",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126350536",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126350552",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126350568",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126350584",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126350630",TRUE,TRUE,FALSE,"Infection within diets + Head phase DEGs"
"LOC126351083",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126351095",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126351101",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126351588",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126351810",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126351873",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126351894",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126351962",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126352026",TRUE,TRUE,FALSE,"Infection within diets + Head phase DEGs"
"LOC126352043",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126352291",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126352618",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126352796",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126352958",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126353355",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126353758",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126353777",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126353783",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126353790",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126353793",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126353821",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126353822",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126353831",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126353835",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126353850",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126353855",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126353857",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126353858",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126353859",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126353864",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126353873",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126353876",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126353877",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126353879",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126353887",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126353894",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126353907",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126353910",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126353914",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126353920",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126353927",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126353931",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126353933",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126353934",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126353937",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126353947",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126353948",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126353952",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126353954",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126353956",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126353958",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126353959",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126353960",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126353961",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126353962",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126353965",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126353994",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126353995",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126354006",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354008",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126354009",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126354014",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126354015",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126354017",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126354018",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354034",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354035",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354037",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126354039",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354040",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354056",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354068",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354079",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126354081",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126354084",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354088",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354097",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354100",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126354103",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354110",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354118",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354120",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126354133",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126354141",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354142",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354146",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354147",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126354151",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126354154",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126354163",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354172",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354174",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354185",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354186",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354197",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354198",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354205",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354210",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126354211",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354213",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126354217",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354218",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354225",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126354226",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354240",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126354241",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354254",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126354256",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354265",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354268",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354270",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126354272",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354273",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126354274",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354276",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354277",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354279",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126354282",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126354283",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354284",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354299",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354306",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126354316",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126354321",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126354322",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354323",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354339",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354343",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354344",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354345",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126354348",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354358",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354365",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126354368",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126354378",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354383",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126354396",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354402",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126354405",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126354406",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126354407",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354409",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126354413",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126354418",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354422",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354424",TRUE,TRUE,FALSE,"Infection within diets + Head phase DEGs"
"LOC126354429",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354433",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354439",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354443",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126354448",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354451",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354454",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126354459",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126354460",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354468",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126354474",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126354477",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126354478",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354485",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354501",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126354504",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354518",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354521",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126354525",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354530",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354537",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354547",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126354549",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126354550",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126354552",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126354557",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354561",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126354562",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126354567",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354568",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354570",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354571",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354572",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354573",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354574",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354575",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354576",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354577",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354579",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354582",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354583",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126354587",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354588",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126354590",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354591",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126354594",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354599",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126354602",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354617",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354619",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126354620",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126354625",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354626",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354631",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354632",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126354633",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354642",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354649",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354656",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354658",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354661",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354668",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354672",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354677",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354689",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354695",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354697",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126354701",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354703",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354704",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354705",TRUE,TRUE,FALSE,"Infection within diets + Head phase DEGs"
"LOC126354707",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126354713",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126354720",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354722",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354729",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354736",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126354742",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354751",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354753",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354759",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354760",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354761",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354764",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126354780",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354783",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354787",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354788",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126354793",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354795",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354796",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354801",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354807",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354812",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126354813",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354816",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354818",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354819",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354826",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354827",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354829",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354831",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126354836",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126354843",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354850",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354870",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354871",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354876",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126354881",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126354886",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354896",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126354904",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354907",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354909",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126354913",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354914",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354915",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126354916",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126354919",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354923",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354924",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126354925",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126354926",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126354927",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126354934",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126354935",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126354936",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126354937",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126354941",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126354945",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126354946",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126354947",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126354959",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354965",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126354970",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354971",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126354972",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126354973",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126354985",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126354995",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126355023",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126355025",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126355033",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126355037",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126355038",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126355040",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126355041",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126355053",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126355055",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126355068",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126355070",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126355071",TRUE,FALSE,FALSE,"Infection within diets"
