"gene_id","Infection within diets","Diet DEGs in controls","Diet DEGs in infected","Infection vs control","intersection"
"LOC126334998",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126334999",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335001",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126335006",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335010",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126335013",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335014",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335021",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126335036",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335041",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126335043",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335045",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126335063",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126335078",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126335080",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335081",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126335083",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335084",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335106",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335113",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335114",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335115",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335117",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335132",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335136",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126335140",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335141",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335142",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335152",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126335154",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126335166",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335174",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126335181",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335182",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335184",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126335186",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126335187",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335191",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126335199",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126335202",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335222",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335229",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335231",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335233",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335237",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335241",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335242",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335256",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335258",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335259",TRUE,TRUE,FALSE,FALSE,"Infection within diets + Diet DEGs in controls"
"LOC126335288",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335291",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126335309",TRUE,FALSE,TRUE,TRUE,"Infection within diets + Diet DEGs in infected + Infection vs control"
"LOC126335312",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335320",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335321",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126335329",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126335345",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126335348",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335350",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335352",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335365",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126335377",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126335382",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335424",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126335428",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335446",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335453",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335454",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335461",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335463",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335465",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126335467",TRUE,TRUE,FALSE,TRUE,"Infection within diets + Diet DEGs in controls + Infection vs control"
"LOC126335468",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335470",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335472",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335481",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126335490",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335497",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126335505",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335514",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335517",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335518",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335523",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126335538",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126335539",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126335541",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126335544",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335545",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335546",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126335547",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335557",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335565",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335579",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335585",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335593",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335600",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335605",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335606",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335620",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126335656",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335665",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335667",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335679",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335700",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335707",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126335709",TRUE,TRUE,FALSE,TRUE,"Infection within diets + Diet DEGs in controls + Infection vs control"
"LOC126335724",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126335786",TRUE,FALSE,TRUE,TRUE,"Infection within diets + Diet DEGs in infected + Infection vs control"
"LOC126335805",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126335828",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335854",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335893",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126335901",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126335966",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335974",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126336000",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336036",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126336038",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336041",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126336076",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336109",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126336122",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336124",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336149",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126336201",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336205",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336206",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336207",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126336209",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336225",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336236",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336244",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336251",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336300",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126336316",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126336325",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336337",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336345",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126336373",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126336375",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336379",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336393",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126336399",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336409",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126336414",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336415",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336416",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336417",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336425",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336437",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336454",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126336460",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336463",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336464",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126336465",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126336469",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126336471",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126336473",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336481",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126336487",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126336488",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126336499",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336500",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336504",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126336511",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126336515",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126336529",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336531",TRUE,TRUE,FALSE,TRUE,"Infection within diets + Diet DEGs in controls + Infection vs control"
"LOC126336532",TRUE,TRUE,FALSE,TRUE,"Infection within diets + Diet DEGs in controls + Infection vs control"
"LOC126336533",TRUE,TRUE,FALSE,TRUE,"Infection within diets + Diet DEGs in controls + Infection vs control"
"LOC126336534",TRUE,TRUE,FALSE,TRUE,"Infection within diets + Diet DEGs in controls + Infection vs control"
"LOC126336535",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336537",TRUE,TRUE,FALSE,TRUE,"Infection within diets + Diet DEGs in controls + Infection vs control"
"LOC126336538",TRUE,TRUE,FALSE,TRUE,"Infection within diets + Diet DEGs in controls + Infection vs control"
"LOC126336539",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336541",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336542",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336543",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336546",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336547",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336549",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336554",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336557",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336562",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126336563",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126336565",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336566",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126336578",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336583",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336585",FALSE,TRUE,FALSE,FALSE,"Diet DEGs in controls"
"LOC126336593",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336597",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336602",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336607",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336619",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336625",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336627",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126336628",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336638",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336645",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126336646",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336648",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126336656",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336672",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126336682",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126336683",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126336688",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336692",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336694",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126336695",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336698",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126336702",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126336705",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336713",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126336714",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336722",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336724",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336730",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336735",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336737",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336738",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
