"DEG_context","gene_id","seqid","start","end","midpoint","strand","seq_start","seq_end","chromosome","region_name","genome","chromosome_class","position_mb"
"Infection vs control","LOC126272475","NC_064924.1",318474405,318510409,318492407,"+",1,676154743,"5","5","chromosome","Named chromosome",318.492407
"Infection vs control","LOC126272507","NC_064924.1",457756176,458317831,458037003.5,"-",1,676154743,"5","5","chromosome","Named chromosome",458.0370035
"Infection vs control","LOC126272510","NC_064924.1",182953475,183149791,183051633,"-",1,676154743,"5","5","chromosome","Named chromosome",183.051633
"Infection vs control","LOC126272511","NC_064924.1",183193274,183287379,183240326.5,"-",1,676154743,"5","5","chromosome","Named chromosome",183.2403265
"Infection vs control","LOC126272513","NC_064924.1",183460639,183762139,183611389,"-",1,676154743,"5","5","chromosome","Named chromosome",183.611389
"Infection vs control","LOC126272556","NC_064924.1",203035812,204129853,203582832.5,"+",1,676154743,"5","5","chromosome","Named chromosome",203.5828325
"Infection vs control","LOC126272573","NC_064924.1",352299692,352427928,352363810,"+",1,676154743,"5","5","chromosome","Named chromosome",352.36381
"Infection vs control","LOC126272589","NC_064924.1",609013120,609900926,609457023,"+",1,676154743,"5","5","chromosome","Named chromosome",609.457023
"Infection vs control","LOC126272594","NC_064924.1",275058758,275110094,275084426,"+",1,676154743,"5","5","chromosome","Named chromosome",275.084426
"Infection vs control","LOC126272599","NC_064924.1",574031975,574118916,574075445.5,"+",1,676154743,"5","5","chromosome","Named chromosome",574.0754455
"Infection vs control","LOC126272608","NC_064924.1",397128386,397136605,397132495.5,"-",1,676154743,"5","5","chromosome","Named chromosome",397.1324955
"Infection vs control","LOC126272609","NC_064924.1",376720640,376726061,376723350.5,"-",1,676154743,"5","5","chromosome","Named chromosome",376.7233505
"Infection vs control","LOC126272612","NC_064924.1",197728042,197790623,197759332.5,"+",1,676154743,"5","5","chromosome","Named chromosome",197.7593325
"Infection vs control","LOC126272678","NC_064924.1",577186601,577648603,577417602,"-",1,676154743,"5","5","chromosome","Named chromosome",577.417602
"Infection vs control","LOC126272683","NC_064924.1",474916859,475029228,474973043.5,"+",1,676154743,"5","5","chromosome","Named chromosome",474.9730435
"Infection vs control","LOC126272684","NC_064924.1",474410858,474527068,474468963,"-",1,676154743,"5","5","chromosome","Named chromosome",474.468963
"Infection vs control","LOC126272691","NC_064924.1",216851217,216863392,216857304.5,"+",1,676154743,"5","5","chromosome","Named chromosome",216.8573045
"Infection vs control","LOC126272700","NC_064920.1",750323034,750399972,750361503,"-",1,1209568729,"1","1","chromosome","Named chromosome",750.361503
"Infection vs control","LOC126272718","NC_064924.1",489668773,490842325,490255549,"-",1,676154743,"5","5","chromosome","Named chromosome",490.255549
"Infection vs control","LOC126272722","NC_064924.1",492453965,493064741,492759353,"+",1,676154743,"5","5","chromosome","Named chromosome",492.759353
"Infection vs control","LOC126272724","NC_064920.1",853201859,853329367,853265613,"-",1,1209568729,"1","1","chromosome","Named chromosome",853.265613
"Infection vs control","LOC126272733","NC_064920.1",853609225,853685849,853647537,"+",1,1209568729,"1","1","chromosome","Named chromosome",853.647537
"Infection vs control","LOC126272738","NC_064924.1",475809021,475908297,475858659,"+",1,676154743,"5","5","chromosome","Named chromosome",475.858659
"Infection vs control","LOC126272750","NC_064920.1",857653795,857775518,857714656.5,"+",1,1209568729,"1","1","chromosome","Named chromosome",857.7146565
"Infection vs control","LOC126272758","NC_064920.1",857833647,857971933,857902790,"-",1,1209568729,"1","1","chromosome","Named chromosome",857.90279
"Infection vs control","LOC126272759","NC_064924.1",519635520,519654195,519644857.5,"+",1,676154743,"5","5","chromosome","Named chromosome",519.6448575
"Infection vs control","LOC126272767","NC_064920.1",858387507,858544745,858466126,"+",1,1209568729,"1","1","chromosome","Named chromosome",858.466126
"Infection vs control","LOC126272787","NC_064924.1",256615322,256623117,256619219.5,"-",1,676154743,"5","5","chromosome","Named chromosome",256.6192195
"Infection vs control","LOC126272788","NC_064924.1",291734142,291777078,291755610,"-",1,676154743,"5","5","chromosome","Named chromosome",291.75561
"Infection vs control","LOC126272831","NC_064924.1",81190082,81293578,81241830,"-",1,676154743,"5","5","chromosome","Named chromosome",81.24183
"Infection vs control","LOC126272850","NC_064924.1",100227112,100448896,100338004,"+",1,676154743,"5","5","chromosome","Named chromosome",100.338004
"Infection vs control","LOC126272858","NC_064924.1",528738886,528743597,528741241.5,"+",1,676154743,"5","5","chromosome","Named chromosome",528.7412415
"Infection vs control","LOC126272860","NC_064924.1",71045992,71062095,71054043.5,"-",1,676154743,"5","5","chromosome","Named chromosome",71.0540435
"Infection vs control","LOC126272864","NC_064924.1",90881754,91167198,91024476,"-",1,676154743,"5","5","chromosome","Named chromosome",91.024476
"Infection vs control","LOC126272875","NC_064924.1",649283302,649928004,649605653,"+",1,676154743,"5","5","chromosome","Named chromosome",649.605653
"Infection vs control","LOC126272876","NC_064924.1",233477603,233771559,233624581,"-",1,676154743,"5","5","chromosome","Named chromosome",233.624581
"Infection vs control","LOC126272884","NC_064924.1",565128336,565542482,565335409,"+",1,676154743,"5","5","chromosome","Named chromosome",565.335409
"Infection vs control","LOC126272888","NC_064924.1",169586750,169710392,169648571,"+",1,676154743,"5","5","chromosome","Named chromosome",169.648571
"Infection vs control","LOC126272891","NC_064924.1",363097356,363101389,363099372.5,"-",1,676154743,"5","5","chromosome","Named chromosome",363.0993725
"Infection vs control","LOC126272899","NC_064924.1",139407766,139544672,139476219,"+",1,676154743,"5","5","chromosome","Named chromosome",139.476219
"Infection vs control","LOC126272911","NC_064924.1",96404261,96422173,96413217,"-",1,676154743,"5","5","chromosome","Named chromosome",96.413217
"Infection vs control","LOC126272931","NC_064924.1",137833389,137951337,137892363,"-",1,676154743,"5","5","chromosome","Named chromosome",137.892363
"Infection vs control","LOC126272961","NC_064920.1",864294540,864654321,864474430.5,"-",1,1209568729,"1","1","chromosome","Named chromosome",864.4744305
"Infection vs control","LOC126272984","NC_064924.1",90491761,90510020,90500890.5,"-",1,676154743,"5","5","chromosome","Named chromosome",90.5008905
"Infection vs control","LOC126272992","NC_064924.1",209868623,209917602,209893112.5,"+",1,676154743,"5","5","chromosome","Named chromosome",209.8931125
"Infection vs control","LOC126273001","NC_064924.1",170162125,170401027,170281576,"+",1,676154743,"5","5","chromosome","Named chromosome",170.281576
"Infection vs control","LOC126273002","NC_064924.1",573128328,573206174,573167251,"-",1,676154743,"5","5","chromosome","Named chromosome",573.167251
"Infection vs control","LOC126273010","NC_064924.1",293270037,293322245,293296141,"+",1,676154743,"5","5","chromosome","Named chromosome",293.296141
"Infection vs control","LOC126273024","NC_064924.1",256342759,256352371,256347565,"-",1,676154743,"5","5","chromosome","Named chromosome",256.347565
"Infection vs control","LOC126273028","NC_064924.1",256831933,257237382,257034657.5,"+",1,676154743,"5","5","chromosome","Named chromosome",257.0346575
"Infection vs control","LOC126273060","NC_064924.1",59302067,59324933,59313500,"+",1,676154743,"5","5","chromosome","Named chromosome",59.3135
"Infection vs control","LOC126273066","NC_064924.1",257542444,257571340,257556892,"-",1,676154743,"5","5","chromosome","Named chromosome",257.556892
"Infection vs control","LOC126273081","NC_064924.1",573624434,573654151,573639292.5,"+",1,676154743,"5","5","chromosome","Named chromosome",573.6392925
"Infection vs control","LOC126273129","NC_064924.1",259662097,259664397,259663247,"-",1,676154743,"5","5","chromosome","Named chromosome",259.663247
"Infection vs control","LOC126273130","NC_064920.1",868233229,868467435,868350332,"+",1,1209568729,"1","1","chromosome","Named chromosome",868.350332
"Infection vs control","LOC126273138","NC_064924.1",259749078,259753412,259751245,"+",1,676154743,"5","5","chromosome","Named chromosome",259.751245
"Infection vs control","LOC126273149","NC_064920.1",868591808,868869594,868730701,"-",1,1209568729,"1","1","chromosome","Named chromosome",868.730701
"Infection vs control","LOC126273166","NC_064924.1",565976370,566001738,565989054,"-",1,676154743,"5","5","chromosome","Named chromosome",565.989054
"Infection vs control","LOC126273192","NC_064924.1",660177844,660594399,660386121.5,"+",1,676154743,"5","5","chromosome","Named chromosome",660.3861215
"Infection vs control","LOC126273198","NC_064924.1",383957866,385202090,384579978,"-",1,676154743,"5","5","chromosome","Named chromosome",384.579978
"Infection vs control","LOC126273222","NC_064924.1",58973296,58996256,58984776,"-",1,676154743,"5","5","chromosome","Named chromosome",58.984776
"Infection vs control","LOC126273227","NC_064924.1",69417063,69418957,69418010,"-",1,676154743,"5","5","chromosome","Named chromosome",69.41801
"Infection vs control","LOC126273243","NC_064924.1",96817637,97145346,96981491.5,"-",1,676154743,"5","5","chromosome","Named chromosome",96.9814915
"Infection vs control","LOC126273244","NC_064920.1",870235634,870378875,870307254.5,"-",1,1209568729,"1","1","chromosome","Named chromosome",870.3072545
"Infection vs control","LOC126273250","NC_064924.1",112886729,112931198,112908963.5,"+",1,676154743,"5","5","chromosome","Named chromosome",112.9089635
"Infection vs control","LOC126273256","NC_064924.1",126206953,126548755,126377854,"-",1,676154743,"5","5","chromosome","Named chromosome",126.377854
"Infection vs control","LOC126273293","NC_064924.1",222943085,223576712,223259898.5,"-",1,676154743,"5","5","chromosome","Named chromosome",223.2598985
"Infection vs control","LOC126273297","NC_064924.1",237001422,237113874,237057648,"+",1,676154743,"5","5","chromosome","Named chromosome",237.057648
"Infection vs control","LOC126273312","NC_064924.1",258473740,258506369,258490054.5,"-",1,676154743,"5","5","chromosome","Named chromosome",258.4900545
"Infection vs control","LOC126273343","NC_064924.1",364485863,364664883,364575373,"+",1,676154743,"5","5","chromosome","Named chromosome",364.575373
"Infection vs control","LOC126273349","NC_064924.1",380167483,380180886,380174184.5,"-",1,676154743,"5","5","chromosome","Named chromosome",380.1741845
"Infection vs control","LOC126273369","NC_064924.1",424208242,424633158,424420700,"-",1,676154743,"5","5","chromosome","Named chromosome",424.4207
"Infection vs control","LOC126273393","NC_064924.1",483796801,483902579,483849690,"+",1,676154743,"5","5","chromosome","Named chromosome",483.84969
"Infection vs control","LOC126273412","NC_064924.1",573253962,573379032,573316497,"-",1,676154743,"5","5","chromosome","Named chromosome",573.316497
"Infection vs control","LOC126273423","NC_064920.1",879473746,879628351,879551048.5,"-",1,1209568729,"1","1","chromosome","Named chromosome",879.5510485
"Infection vs control","LOC126273558","NC_064920.1",880767456,881015137,880891296.5,"+",1,1209568729,"1","1","chromosome","Named chromosome",880.8912965
"Infection vs control","LOC126273784","NC_064920.1",892913394,893123398,893018396,"+",1,1209568729,"1","1","chromosome","Named chromosome",893.018396
"Infection vs control","LOC126274965","NC_064920.1",909869494,909979547,909924520.5,"-",1,1209568729,"1","1","chromosome","Named chromosome",909.9245205
"Infection vs control","LOC126275497","NC_064920.1",939579187,939774830,939677008.5,"+",1,1209568729,"1","1","chromosome","Named chromosome",939.6770085
"Infection vs control","LOC126275560","NC_064920.1",941215277,941510047,941362662,"+",1,1209568729,"1","1","chromosome","Named chromosome",941.362662
"Infection vs control","LOC126275742","NC_064920.1",824283117,824461607,824372362,"-",1,1209568729,"1","1","chromosome","Named chromosome",824.372362
"Infection vs control","LOC126275923","NC_064920.1",942629177,942638614,942633895.5,"+",1,1209568729,"1","1","chromosome","Named chromosome",942.6338955
"Infection vs control","LOC126276000","NC_064920.1",89113408,89164911,89139159.5,"-",1,1209568729,"1","1","chromosome","Named chromosome",89.1391595
"Infection vs control","LOC126276055","NC_064920.1",824667473,824827134,824747303.5,"-",1,1209568729,"1","1","chromosome","Named chromosome",824.7473035
"Infection vs control","LOC126276164","NC_064920.1",954879385,954983840,954931612.5,"-",1,1209568729,"1","1","chromosome","Named chromosome",954.9316125
"Infection vs control","LOC126276186","NC_064920.1",955120434,955228447,955174440.5,"+",1,1209568729,"1","1","chromosome","Named chromosome",955.1744405
"Infection vs control","LOC126276381","NC_064920.1",962561143,962563840,962562491.5,"+",1,1209568729,"1","1","chromosome","Named chromosome",962.5624915
"Infection vs control","LOC126276893","NC_064920.1",972826121,972972022,972899071.5,"+",1,1209568729,"1","1","chromosome","Named chromosome",972.8990715
"Infection vs control","LOC126276951","NC_064920.1",973213617,973236632,973225124.5,"+",1,1209568729,"1","1","chromosome","Named chromosome",973.2251245
"Infection vs control","LOC126277383","NC_064920.1",977891021,977897984,977894502.5,"+",1,1209568729,"1","1","chromosome","Named chromosome",977.8945025
"Infection vs control","LOC126277867","NC_064920.1",986175913,986682789,986429351,"+",1,1209568729,"1","1","chromosome","Named chromosome",986.429351
"Infection vs control","LOC126277893","NC_064925.1",216636392,216657047,216646719.5,"+",1,594873984,"6","6","chromosome","Named chromosome",216.6467195
"Infection vs control","LOC126277895","NC_064925.1",216466290,216472527,216469408.5,"+",1,594873984,"6","6","chromosome","Named chromosome",216.4694085
"Infection vs control","LOC126277896","NC_064925.1",216433066,216441591,216437328.5,"+",1,594873984,"6","6","chromosome","Named chromosome",216.4373285
"Infection vs control","LOC126277899","NC_064925.1",217765144,218248222,218006683,"+",1,594873984,"6","6","chromosome","Named chromosome",218.006683
"Infection vs control","LOC126277903","NC_064925.1",219418846,219440702,219429774,"-",1,594873984,"6","6","chromosome","Named chromosome",219.429774
"Infection vs control","LOC126277947","NC_064925.1",520023267,520042862,520033064.5,"-",1,594873984,"6","6","chromosome","Named chromosome",520.0330645
"Infection vs control","LOC126277955","NC_064925.1",86845822,87969642,87407732,"+",1,594873984,"6","6","chromosome","Named chromosome",87.407732
"Infection vs control","LOC126277956","NC_064925.1",88228988,88793250,88511119,"-",1,594873984,"6","6","chromosome","Named chromosome",88.511119
"Infection vs control","LOC126277968","NC_064925.1",417392276,417592046,417492161,"+",1,594873984,"6","6","chromosome","Named chromosome",417.492161
"Infection vs control","LOC126277999","NC_064925.1",389183208,389347963,389265585.5,"-",1,594873984,"6","6","chromosome","Named chromosome",389.2655855
"Infection vs control","LOC126278002","NC_064925.1",521079816,521352534,521216175,"+",1,594873984,"6","6","chromosome","Named chromosome",521.216175
"Infection vs control","LOC126278009","NC_064925.1",209769447,210908052,210338749.5,"+",1,594873984,"6","6","chromosome","Named chromosome",210.3387495
"Infection vs control","LOC126278037","NC_064925.1",32824807,33641892,33233349.5,"+",1,594873984,"6","6","chromosome","Named chromosome",33.2333495
"Infection vs control","LOC126278049","NC_064925.1",76207419,76484733,76346076,"+",1,594873984,"6","6","chromosome","Named chromosome",76.346076
"Infection vs control","LOC126278061","NC_064925.1",138724691,138832760,138778725.5,"+",1,594873984,"6","6","chromosome","Named chromosome",138.7787255
"Infection vs control","LOC126278068","NC_064925.1",387182259,387337250,387259754.5,"+",1,594873984,"6","6","chromosome","Named chromosome",387.2597545
"Infection vs control","LOC126278069","NC_064920.1",852816643,853198285,853007464,"-",1,1209568729,"1","1","chromosome","Named chromosome",853.007464
"Infection vs control","LOC126278090","NC_064925.1",128648153,128666385,128657269,"-",1,594873984,"6","6","chromosome","Named chromosome",128.657269
"Infection vs control","LOC126278109","NC_064925.1",82898387,83020097,82959242,"-",1,594873984,"6","6","chromosome","Named chromosome",82.959242
"Infection vs control","LOC126278122","NC_064925.1",460285216,460301603,460293409.5,"-",1,594873984,"6","6","chromosome","Named chromosome",460.2934095
"Infection vs control","LOC126278127","NC_064925.1",244998362,244998986,244998674,"-",1,594873984,"6","6","chromosome","Named chromosome",244.998674
"Infection vs control","LOC126278128","NC_064925.1",245073958,245180844,245127401,"+",1,594873984,"6","6","chromosome","Named chromosome",245.127401
"Infection vs control","LOC126278130","NC_064925.1",127583685,127613389,127598537,"-",1,594873984,"6","6","chromosome","Named chromosome",127.598537
"Infection vs control","LOC126278132","NC_064925.1",128058024,128141670,128099847,"-",1,594873984,"6","6","chromosome","Named chromosome",128.099847
"Infection vs control","LOC126278137","NC_064925.1",40639433,41140157,40889795,"-",1,594873984,"6","6","chromosome","Named chromosome",40.889795
"Infection vs control","LOC126278166","NC_064925.1",160598622,161305713,160952167.5,"-",1,594873984,"6","6","chromosome","Named chromosome",160.9521675
"Infection vs control","LOC126278175","NC_064925.1",562369579,563089447,562729513,"+",1,594873984,"6","6","chromosome","Named chromosome",562.729513
"Infection vs control","LOC126278176","NC_064925.1",193030287,193381113,193205700,"-",1,594873984,"6","6","chromosome","Named chromosome",193.2057
"Infection vs control","LOC126278177","NC_064925.1",324342013,325501691,324921852,"-",1,594873984,"6","6","chromosome","Named chromosome",324.921852
"Infection vs control","LOC126278180","NC_064925.1",139284697,139608570,139446633.5,"+",1,594873984,"6","6","chromosome","Named chromosome",139.4466335
"Infection vs control","LOC126278185","NC_064925.1",46022170,46035759,46028964.5,"-",1,594873984,"6","6","chromosome","Named chromosome",46.0289645
"Infection vs control","LOC126278191","NC_064925.1",157360051,157690422,157525236.5,"-",1,594873984,"6","6","chromosome","Named chromosome",157.5252365
"Infection vs control","LOC126278196","NC_064925.1",158054791,158111031,158082911,"+",1,594873984,"6","6","chromosome","Named chromosome",158.082911
"Infection vs control","LOC126278221","NC_064925.1",406379840,406460650,406420245,"-",1,594873984,"6","6","chromosome","Named chromosome",406.420245
"Infection vs control","LOC126278225","NC_064925.1",320632891,320662350,320647620.5,"+",1,594873984,"6","6","chromosome","Named chromosome",320.6476205
"Infection vs control","LOC126278232","NC_064925.1",451728478,451816002,451772240,"-",1,594873984,"6","6","chromosome","Named chromosome",451.77224
"Infection vs control","LOC126278249","NC_064920.1",991609948,992013494,991811721,"-",1,1209568729,"1","1","chromosome","Named chromosome",991.811721
"Infection vs control","LOC126278259","NC_064925.1",342173552,342178395,342175973.5,"+",1,594873984,"6","6","chromosome","Named chromosome",342.1759735
"Infection vs control","LOC126278268","NC_064925.1",163219136,163265150,163242143,"+",1,594873984,"6","6","chromosome","Named chromosome",163.242143
"Infection vs control","LOC126278279","NC_064925.1",205904931,206095295,206000113,"+",1,594873984,"6","6","chromosome","Named chromosome",206.000113
"Infection vs control","LOC126278289","NC_064925.1",80856954,81081802,80969378,"+",1,594873984,"6","6","chromosome","Named chromosome",80.969378
"Infection vs control","LOC126278295","NC_064920.1",991968086,992024142,991996114,"+",1,1209568729,"1","1","chromosome","Named chromosome",991.996114
"Infection vs control","LOC126278308","NC_064925.1",476936091,477040710,476988400.5,"+",1,594873984,"6","6","chromosome","Named chromosome",476.9884005
"Infection vs control","LOC126278346","NC_064925.1",237751931,237805539,237778735,"+",1,594873984,"6","6","chromosome","Named chromosome",237.778735
"Infection vs control","LOC126278364","NC_064925.1",529705681,529743955,529724818,"+",1,594873984,"6","6","chromosome","Named chromosome",529.724818
"Infection vs control","LOC126278365","NC_064925.1",529869495,529918600,529894047.5,"+",1,594873984,"6","6","chromosome","Named chromosome",529.8940475
"Infection vs control","LOC126278381","NC_064925.1",405647045,405735117,405691081,"+",1,594873984,"6","6","chromosome","Named chromosome",405.691081
"Infection vs control","LOC126278382","NC_064925.1",311522934,311661414,311592174,"+",1,594873984,"6","6","chromosome","Named chromosome",311.592174
"Infection vs control","LOC126278395","NC_064925.1",297961266,297979659,297970462.5,"-",1,594873984,"6","6","chromosome","Named chromosome",297.9704625
"Infection vs control","LOC126278397","NC_064925.1",80035876,80047896,80041886,"-",1,594873984,"6","6","chromosome","Named chromosome",80.041886
"Infection vs control","LOC126278410","NC_064925.1",98781928,98903026,98842477,"-",1,594873984,"6","6","chromosome","Named chromosome",98.842477
"Infection vs control","LOC126278436","NC_064925.1",59750494,59773487,59761990.5,"+",1,594873984,"6","6","chromosome","Named chromosome",59.7619905
"Infection vs control","LOC126278445","NC_064925.1",535715255,536881302,536298278.5,"-",1,594873984,"6","6","chromosome","Named chromosome",536.2982785
"Infection vs control","LOC126278447","NC_064920.1",996364330,996396024,996380177,"-",1,1209568729,"1","1","chromosome","Named chromosome",996.380177
"Infection vs control","LOC126278456","NC_064925.1",371393488,371465547,371429517.5,"+",1,594873984,"6","6","chromosome","Named chromosome",371.4295175
"Infection vs control","LOC126278457","NC_064925.1",492972843,493341221,493157032,"-",1,594873984,"6","6","chromosome","Named chromosome",493.157032
"Infection vs control","LOC126278467","NC_064925.1",461898923,462146126,462022524.5,"-",1,594873984,"6","6","chromosome","Named chromosome",462.0225245
"Infection vs control","LOC126278485","NC_064925.1",483796152,483801210,483798681,"+",1,594873984,"6","6","chromosome","Named chromosome",483.798681
"Infection vs control","LOC126278491","NC_064925.1",403201783,403540999,403371391,"-",1,594873984,"6","6","chromosome","Named chromosome",403.371391
"Infection vs control","LOC126278499","NC_064925.1",128489754,128537361,128513557.5,"-",1,594873984,"6","6","chromosome","Named chromosome",128.5135575
"Infection vs control","LOC126278501","NC_064925.1",328576937,328582330,328579633.5,"-",1,594873984,"6","6","chromosome","Named chromosome",328.5796335
"Infection vs control","LOC126278519","NC_064925.1",358556062,359692005,359124033.5,"-",1,594873984,"6","6","chromosome","Named chromosome",359.1240335
"Infection vs control","LOC126278524","NC_064925.1",524392303,524529890,524461096.5,"-",1,594873984,"6","6","chromosome","Named chromosome",524.4610965
"Infection vs control","LOC126278530","NC_064925.1",523953334,523954236,523953785,"-",1,594873984,"6","6","chromosome","Named chromosome",523.953785
"Infection vs control","LOC126278538","NC_064925.1",103797659,103855960,103826809.5,"+",1,594873984,"6","6","chromosome","Named chromosome",103.8268095
"Infection vs control","LOC126278549","NC_064925.1",201774358,201777636,201775997,"-",1,594873984,"6","6","chromosome","Named chromosome",201.775997
"Infection vs control","LOC126278555","NC_064925.1",313076651,313098642,313087646.5,"-",1,594873984,"6","6","chromosome","Named chromosome",313.0876465
"Infection vs control","LOC126278586","NC_064925.1",42716516,42838556,42777536,"+",1,594873984,"6","6","chromosome","Named chromosome",42.777536
"Infection vs control","LOC126278605","NC_064925.1",128929249,128993593,128961421,"-",1,594873984,"6","6","chromosome","Named chromosome",128.961421
"Infection vs control","LOC126278622","NC_064925.1",530129793,530224917,530177355,"+",1,594873984,"6","6","chromosome","Named chromosome",530.177355
"Infection vs control","LOC126278629","NC_064925.1",18055678,18141300,18098489,"-",1,594873984,"6","6","chromosome","Named chromosome",18.098489
"Infection vs control","LOC126278638","NC_064925.1",18499971,18527396,18513683.5,"+",1,594873984,"6","6","chromosome","Named chromosome",18.5136835
"Infection vs control","LOC126278643","NC_064925.1",19352377,19484602,19418489.5,"-",1,594873984,"6","6","chromosome","Named chromosome",19.4184895
"Infection vs control","LOC126278673","NC_064925.1",478963997,479272626,479118311.5,"-",1,594873984,"6","6","chromosome","Named chromosome",479.1183115
"Infection vs control","LOC126278678","NC_064920.1",1007709414,1008401920,1008055667,"+",1,1209568729,"1","1","chromosome","Named chromosome",1008.055667
"Infection vs control","LOC126278707","NC_064925.1",37792882,37990630,37891756,"-",1,594873984,"6","6","chromosome","Named chromosome",37.891756
"Infection vs control","LOC126278708","NC_064925.1",38711614,38881587,38796600.5,"-",1,594873984,"6","6","chromosome","Named chromosome",38.7966005
"Infection vs control","LOC126278728","NC_064925.1",75618238,75652264,75635251,"-",1,594873984,"6","6","chromosome","Named chromosome",75.635251
"Infection vs control","LOC126278734","NC_064925.1",83020120,83055150,83037635,"-",1,594873984,"6","6","chromosome","Named chromosome",83.037635
"Infection vs control","LOC126278735","NC_064925.1",83444590,84402979,83923784.5,"-",1,594873984,"6","6","chromosome","Named chromosome",83.9237845
"Infection vs control","LOC126278758","NC_064920.1",1011207328,1011241634,1011224481,"+",1,1209568729,"1","1","chromosome","Named chromosome",1011.224481
"Infection vs control","LOC126278800","NC_064925.1",192765447,193012032,192888739.5,"-",1,594873984,"6","6","chromosome","Named chromosome",192.8887395
"Infection vs control","LOC126278849","NC_064925.1",275291671,275359490,275325580.5,"-",1,594873984,"6","6","chromosome","Named chromosome",275.3255805
"Infection vs control","LOC126278946","NC_064925.1",249674315,250117886,249896100.5,"-",1,594873984,"6","6","chromosome","Named chromosome",249.8961005
"Infection vs control","LOC126278962","NC_064925.1",118313582,118611572,118462577,"+",1,594873984,"6","6","chromosome","Named chromosome",118.462577
"Infection vs control","LOC126278965","NC_064925.1",13121295,13161967,13141631,"+",1,594873984,"6","6","chromosome","Named chromosome",13.141631
"Infection vs control","LOC126278972","NC_064925.1",229415263,229631928,229523595.5,"+",1,594873984,"6","6","chromosome","Named chromosome",229.5235955
"Infection vs control","LOC126278975","NC_064925.1",229856364,229885945,229871154.5,"+",1,594873984,"6","6","chromosome","Named chromosome",229.8711545
"Infection vs control","LOC126278997","NC_064920.1",1027036234,1027175622,1027105928,"-",1,1209568729,"1","1","chromosome","Named chromosome",1027.105928
"Infection vs control","LOC126279018","NC_064925.1",564079973,564254730,564167351.5,"-",1,594873984,"6","6","chromosome","Named chromosome",564.1673515
"Infection vs control","LOC126279052","NC_064925.1",172616690,172636634,172626662,"+",1,594873984,"6","6","chromosome","Named chromosome",172.626662
"Infection vs control","LOC126279109","NC_064925.1",346633443,346744584,346689013.5,"+",1,594873984,"6","6","chromosome","Named chromosome",346.6890135
"Infection vs control","LOC126279120","NC_064925.1",35187088,35269785,35228436.5,"-",1,594873984,"6","6","chromosome","Named chromosome",35.2284365
"Infection vs control","LOC126279173","NC_064920.1",1032054378,1032057297,1032055837.5,"+",1,1209568729,"1","1","chromosome","Named chromosome",1032.0558375
"Infection vs control","LOC126279221","NC_064920.1",1032489538,1032583987,1032536762.5,"-",1,1209568729,"1","1","chromosome","Named chromosome",1032.5367625
"Infection vs control","LOC126279309","NC_064920.1",1033437940,1033930259,1033684099.5,"-",1,1209568729,"1","1","chromosome","Named chromosome",1033.6840995
"Infection vs control","LOC126279569","NC_064920.1",1036535642,1036953243,1036744442.5,"+",1,1209568729,"1","1","chromosome","Named chromosome",1036.7444425
"Infection vs control","LOC126279611","NC_064920.1",1037284092,1037470262,1037377177,"-",1,1209568729,"1","1","chromosome","Named chromosome",1037.377177
"Infection vs control","LOC126280394","NC_064920.1",1042317534,1042326804,1042322169,"-",1,1209568729,"1","1","chromosome","Named chromosome",1042.322169
"Infection vs control","LOC126280462","NC_064920.1",1042905468,1042957695,1042931581.5,"-",1,1209568729,"1","1","chromosome","Named chromosome",1042.9315815
"Infection vs control","LOC126280573","NC_064920.1",1043336041,1043354889,1043345465,"-",1,1209568729,"1","1","chromosome","Named chromosome",1043.345465
"Infection vs control","LOC126280670","NC_064920.1",899022918,899306234,899164576,"-",1,1209568729,"1","1","chromosome","Named chromosome",899.164576
"Infection vs control","LOC126280729","NC_064920.1",1043638550,1043655031,1043646790.5,"-",1,1209568729,"1","1","chromosome","Named chromosome",1043.6467905
"Infection vs control","LOC126280853","NC_064920.1",1044669339,1044995860,1044832599.5,"+",1,1209568729,"1","1","chromosome","Named chromosome",1044.8325995
"Infection vs control","LOC126280991","NC_064920.1",1052591199,1052807417,1052699308,"-",1,1209568729,"1","1","chromosome","Named chromosome",1052.699308
"Infection vs control","LOC126281065","NC_064920.1",1057907864,1058241169,1058074516.5,"-",1,1209568729,"1","1","chromosome","Named chromosome",1058.0745165
"Infection vs control","LOC126281165","NC_064926.1",261838752,261939264,261889008,"-",1,574732873,"7","7","chromosome","Named chromosome",261.889008
"Infection vs control","LOC126281178","NC_064926.1",133274880,134135821,133705350.5,"-",1,574732873,"7","7","chromosome","Named chromosome",133.7053505
"Infection vs control","LOC126281231","NC_064926.1",132581619,132583632,132582625.5,"-",1,574732873,"7","7","chromosome","Named chromosome",132.5826255
"Infection vs control","LOC126281237","NC_064926.1",396253296,396339065,396296180.5,"+",1,574732873,"7","7","chromosome","Named chromosome",396.2961805
"Infection vs control","LOC126281245","NC_064926.1",215806297,215883311,215844804,"+",1,574732873,"7","7","chromosome","Named chromosome",215.844804
"Infection vs control","LOC126281276","NC_064926.1",195710275,195714237,195712256,"+",1,574732873,"7","7","chromosome","Named chromosome",195.712256
"Infection vs control","LOC126281291","NC_064926.1",79457638,79466729,79462183.5,"-",1,574732873,"7","7","chromosome","Named chromosome",79.4621835
"Infection vs control","LOC126281297","NC_064926.1",514979757,515048361,515014059,"-",1,574732873,"7","7","chromosome","Named chromosome",515.014059
