"gene_id","Infection within diets","Diet DEGs in controls","Diet DEGs in infected","Infection vs control","intersection"
"LOC126272147",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126272149",TRUE,FALSE,TRUE,TRUE,"Infection within diets + Diet DEGs in infected + Infection vs control"
"LOC126272156",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272158",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126272178",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272181",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272232",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126272251",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272256",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272263",TRUE,FALSE,TRUE,TRUE,"Infection within diets + Diet DEGs in infected + Infection vs control"
"LOC126272273",TRUE,FALSE,TRUE,TRUE,"Infection within diets + Diet DEGs in infected + Infection vs control"
"LOC126272274",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272275",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272283",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126272290",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272291",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272293",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272296",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272307",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272312",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272318",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272319",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272321",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272322",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272336",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272352",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272353",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272360",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272361",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272362",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272363",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272364",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126272370",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272375",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126272377",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272382",TRUE,FALSE,TRUE,TRUE,"Infection within diets + Diet DEGs in infected + Infection vs control"
"LOC126272386",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272387",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126272393",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126272394",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126272397",TRUE,TRUE,FALSE,FALSE,"Infection within diets + Diet DEGs in controls"
"LOC126272399",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272402",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272414",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272415",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272419",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272438",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272450",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272462",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272465",TRUE,TRUE,TRUE,TRUE,"Infection within diets + Diet DEGs in controls + Diet DEGs in infected + Infection vs control"
"LOC126272470",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272475",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126272477",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272485",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126272507",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272509",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272510",TRUE,TRUE,TRUE,TRUE,"Infection within diets + Diet DEGs in controls + Diet DEGs in infected + Infection vs control"
"LOC126272511",TRUE,TRUE,TRUE,TRUE,"Infection within diets + Diet DEGs in controls + Diet DEGs in infected + Infection vs control"
"LOC126272513",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272525",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272556",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272558",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272560",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272561",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126272566",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272567",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272573",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126272582",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126272583",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272584",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272587",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272588",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272589",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272594",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272599",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272600",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126272608",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272609",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272612",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272633",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272639",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272678",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272683",TRUE,TRUE,FALSE,TRUE,"Infection within diets + Diet DEGs in controls + Infection vs control"
"LOC126272684",FALSE,FALSE,TRUE,TRUE,"Diet DEGs in infected + Infection vs control"
"LOC126272691",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272700",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272706",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126272715",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272716",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272718",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272722",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272724",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272733",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272738",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272742",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126272743",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272746",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272748",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272750",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272753",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272754",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272758",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272759",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126272767",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272774",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272787",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272788",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126272801",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272828",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272831",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272836",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272837",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126272850",TRUE,FALSE,TRUE,TRUE,"Infection within diets + Diet DEGs in infected + Infection vs control"
"LOC126272858",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272860",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272864",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126272875",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272876",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272884",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126272888",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272891",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126272899",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272900",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126272905",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126272911",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272916",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272926",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272928",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272930",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272931",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272934",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272939",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272947",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126272961",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272984",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272985",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272992",TRUE,FALSE,TRUE,TRUE,"Infection within diets + Diet DEGs in infected + Infection vs control"
"LOC126273001",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126273002",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126273009",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126273010",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126273020",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126273024",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126273028",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126273058",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126273060",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126273066",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126273067",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126273081",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126273087",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126273117",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126273129",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126273130",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126273138",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126273149",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126273166",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126273177",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126273185",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126273192",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126273193",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126273198",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126273203",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126273220",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126273222",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126273224",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126273227",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126273228",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126273233",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126273243",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126273244",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126273246",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126273249",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126273250",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126273254",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126273256",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126273293",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126273297",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126273312",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126273323",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126273333",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126273342",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126273343",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126273348",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126273349",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126273366",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126273368",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126273369",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126273393",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126273412",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126273423",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126273558",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126273691",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126273757",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126273784",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126273890",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126274364",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126274609",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126274964",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126274965",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126275296",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126275497",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126275560",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126275742",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126275923",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126276000",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126276001",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126276055",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126276148",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126276164",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126276175",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126276186",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126276381",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126276533",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126276633",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126276893",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126276951",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126277228",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126277383",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126277399",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126277867",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126277893",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126277895",FALSE,FALSE,TRUE,TRUE,"Diet DEGs in infected + Infection vs control"
"LOC126277896",TRUE,FALSE,TRUE,TRUE,"Infection within diets + Diet DEGs in infected + Infection vs control"
"LOC126277897",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126277899",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126277903",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126277913",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126277934",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126277947",TRUE,FALSE,TRUE,TRUE,"Infection within diets + Diet DEGs in infected + Infection vs control"
"LOC126277955",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126277956",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126277968",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126277974",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126277992",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126277999",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126278002",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126278009",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126278026",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126278037",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126278041",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126278042",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126278048",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126278049",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126278050",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126278052",FALSE,TRUE,TRUE,FALSE,"Diet DEGs in controls + Diet DEGs in infected"
"LOC126278058",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126278061",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126278068",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126278069",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126278090",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126278095",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126278104",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126278105",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126278109",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126278122",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126278127",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126278128",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126278130",TRUE,FALSE,TRUE,TRUE,"Infection within diets + Diet DEGs in infected + Infection vs control"
