"DEG_family","gene_id","Description","gene_biotype","eggNOG_Description","eggNOG_name","GOs","KEGG_ko","KEGG_Pathway","PFAMs","annotation_text","base_physiology_theme","phase_related","phase_reference_source","physiology_theme"
"Infection vs control","LOC126268099","methyl farnesoate epoxidase-like","protein_coding","cytochrome P450","","","","","","methyl farnesoate epoxidase-like | cytochrome P450 | | |","Detoxification / stress",TRUE,"Head + thorax phase DEG","Detoxification / stress"
"Infection vs control","LOC126268114","dual specificity tyrosine-phosphorylation-regulated kinase 4-like","protein_coding","It is involved in the biological process described with protein phosphorylation","","GO:0000166,GO:0003008,GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0007600,GO:0007606,GO:0007608,GO:0007610,GO:0007635,GO:0008144,GO:0008150,GO:0008152,GO:0009314,GO:0009416,GO:0009628,GO:0009966,GO:0009967,GO:0009987,GO:0010646,GO:0010647,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0017076,GO:0019538,GO:0023051,GO:0023056,GO:0030111,GO:0030177,GO:0030554,GO:0032501,GO:0032553,GO:0032555,GO:0032559,GO:0035639,GO:0036094,GO:0036211,GO:0042048,GO:0042221,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0048518,GO:0048522,GO:0048583,GO:0048584,GO:0050789,GO:0050794,GO:0050877,GO:0050896,GO:0065007,GO:0071704,GO:0097159,GO:0097367,GO:0140096,GO:1901265,GO:1901363,GO:1901564","ko:K18669","ko04111,map04111","Pkinase","dual specificity tyrosine-phosphorylation-regulated kinase 4-like | It is involved in the biological process described with protein phosphorylation | | Pkinase | ko04111,map04111","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126268126","acidic amino acid decarboxylase GADL1","protein_coding","Pyridoxal-dependent decarboxylase conserved domain","","GO:0003674,GO:0003824,GO:0004351,GO:0016829,GO:0016830,GO:0016831","ko:K01580,ko:K01594,ko:K18966","ko00250,ko00410,ko00430,ko00650,ko00770,ko01100,ko01110,ko01120,ko02024,ko04727,ko04940,map00250,map00410,map00430,map00650,map00770,map01100,map01110,map01120,map02024,map04727,map04940","Pyridoxal_deC","acidic amino acid decarboxylase GADL1 | Pyridoxal-dependent decarboxylase conserved domain | | Pyridoxal_deC | ko00250,ko00410,ko00430,ko00650,ko00770,ko01100,ko01110,ko01120,ko02024,ko04727,ko04940,map00250,map00410,map00430,map00650,map00770,map01100,map01110,map01120,map02024,map04727,map04940","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126268128","endoglucanase E-4-like","protein_coding","Glycosyl hydrolase family 9","","","","","","endoglucanase E-4-like | Glycosyl hydrolase family 9 | | |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126268132","proline-rich protein HaeIII subfamily 1-like","protein_coding",NA,NA,NA,NA,NA,NA,"proline-rich protein HaeIII subfamily 1-like | NA | NA | NA | NA","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126268164","adenylate cyclase type 2-like","protein_coding","activity. It is involved in the biological process described with intracellular signal transduction","","GO:0003674,GO:0003824,GO:0004016,GO:0004383,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006139,GO:0006163,GO:0006164,GO:0006182,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0007154,GO:0007165,GO:0008074,GO:0008150,GO:0008152,GO:0009058,GO:0009117,GO:0009150,GO:0009152,GO:0009165,GO:0009187,GO:0009190,GO:0009259,GO:0009260,GO:0009975,GO:0009987,GO:0016020,GO:0016021,GO:0016829,GO:0016849,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0023052,GO:0031224,GO:0032991,GO:0034641,GO:0034654,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044425,GO:0044444,GO:0044445,GO:0044464,GO:0046068,GO:0046390,GO:0046483,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0052652,GO:0055086,GO:0065007,GO:0071704,GO:0071944,GO:0072521,GO:0072522,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576","ko:K01768","ko00230,ko02025,ko04113,ko04213,map00230,map02025,map04113,map04213","AC_N,Guanylate_cyc","adenylate cyclase type 2-like | activity. It is involved in the biological process described with intracellular signal transduction | | AC_N,Guanylate_cyc | ko00230,ko02025,ko04113,ko04213,map00230,map02025,map04113,map04213","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126268172","sodium-coupled monocarboxylate transporter 2-like","protein_coding","Belongs to the sodium solute symporter (SSF) (TC 2.A.21) family","","","","","","sodium-coupled monocarboxylate transporter 2-like | Belongs to the sodium solute symporter (SSF) (TC 2.A.21) family | | |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126268174","sodium-coupled monocarboxylate transporter 1-like","protein_coding","Belongs to the sodium solute symporter (SSF) (TC 2.A.21) family","","","","","","sodium-coupled monocarboxylate transporter 1-like | Belongs to the sodium solute symporter (SSF) (TC 2.A.21) family | | |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126268175","opioid-binding protein/cell adhesion molecule homolog","protein_coding","Immunoglobulin C-2 Type","","","","","I-set,Ig_3","opioid-binding protein/cell adhesion molecule homolog | Immunoglobulin C-2 Type | | I-set,Ig_3 |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126268199","glucose dehydrogenase [FAD, quinone]-like","protein_coding",NA,NA,NA,NA,NA,NA,"glucose dehydrogenase [FAD, quinone]-like | NA | NA | NA | NA","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126268205","WD repeat-containing protein 47","protein_coding","C-terminal to LisH motif.","","","","","WD40","WD repeat-containing protein 47 | C-terminal to LisH motif. | | WD40 |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126268218","isopentenyl-diphosphate Delta-isomerase 1-like","protein_coding","NUDIX domain","","","ko:K01823","ko00900,ko01100,ko01110,ko01130,map00900,map01100,map01110,map01130","NUDIX","isopentenyl-diphosphate Delta-isomerase 1-like | NUDIX domain | | NUDIX | ko00900,ko01100,ko01110,ko01130,map00900,map01100,map01110,map01130","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126268219","putative protein tag-52","protein_coding","Rho guanyl-nucleotide exchange factor activity. It is involved in the biological process described with regulation of Rho protein signal transduction","RhoGEF4","GO:0003674,GO:0005085,GO:0005088,GO:0005089,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0008150,GO:0009966,GO:0009967,GO:0010638,GO:0010646,GO:0010647,GO:0017016,GO:0017048,GO:0019899,GO:0023051,GO:0023056,GO:0031267,GO:0032231,GO:0032233,GO:0032956,GO:0032970,GO:0033043,GO:0035023,GO:0035025,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044087,GO:0044089,GO:0044424,GO:0044464,GO:0046578,GO:0046579,GO:0048518,GO:0048522,GO:0048583,GO:0048584,GO:0050789,GO:0050794,GO:0051020,GO:0051056,GO:0051057,GO:0051128,GO:0051130,GO:0051492,GO:0051493,GO:0051495,GO:0051496,GO:0065007,GO:0065009,GO:0098772,GO:0110020,GO:0110053,GO:1902531,GO:1902533,GO:1902903,GO:1902905","","","PH,RhoGEF","putative protein tag-52 | Rho guanyl-nucleotide exchange factor activity. It is involved in the biological process described with regulation of Rho protein signal transduction | RhoGEF4 | PH,RhoGEF |","Other / unannotated genes",FALSE,"Thorax phase DEG","Other / unannotated genes"
"Infection vs control","LOC126268239","myosin heavy chain kinase B","protein_coding","WD40 repeats","","","","","WD40","myosin heavy chain kinase B | WD40 repeats | | WD40 |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126268318","kinesin-like protein KIF11-A","protein_coding","Kinesin-associated microtubule-binding","","","ko:K10398","","Kinesin,Microtub_bind","kinesin-like protein KIF11-A | Kinesin-associated microtubule-binding | | Kinesin,Microtub_bind |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126268397","failed axon connections","protein_coding","Failed axon","fax","GO:0000902,GO:0000904,GO:0007275,GO:0007399,GO:0007409,GO:0008150,GO:0009653,GO:0009987,GO:0016043,GO:0022008,GO:0030030,GO:0030154,GO:0030182,GO:0031175,GO:0032501,GO:0032502,GO:0032989,GO:0032990,GO:0048468,GO:0048666,GO:0048667,GO:0048699,GO:0048731,GO:0048812,GO:0048856,GO:0048858,GO:0048869,GO:0061564,GO:0071840,GO:0120036,GO:0120039","","","GST_C_6,GST_N_4","failed axon connections | Failed axon | fax | GST_C_6,GST_N_4 |","Detoxification / stress",FALSE,"Not phase-related","Detoxification / stress"
"Infection vs control","LOC126268518","glutamine synthetase 2 cytoplasmic-like","protein_coding","Glutamate-ammonia ligase activity. It is involved in the biological process described with glutamine biosynthetic process","","GO:0003674,GO:0003824,GO:0004356,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006520,GO:0006536,GO:0006538,GO:0006541,GO:0006542,GO:0006807,GO:0007275,GO:0007399,GO:0007416,GO:0008150,GO:0008152,GO:0008652,GO:0009056,GO:0009058,GO:0009063,GO:0009064,GO:0009065,GO:0009084,GO:0009987,GO:0016043,GO:0016053,GO:0016054,GO:0016211,GO:0016874,GO:0016879,GO:0016880,GO:0019752,GO:0022607,GO:0032501,GO:0032502,GO:0043112,GO:0043170,GO:0043436,GO:0043648,GO:0043649,GO:0044085,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044281,GO:0044282,GO:0044283,GO:0044424,GO:0044464,GO:0045213,GO:0046394,GO:0046395,GO:0048731,GO:0048856,GO:0050808,GO:0071704,GO:0071840,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576,GO:1901605,GO:1901606,GO:1901607","ko:K01915","ko00220,ko00250,ko00630,ko00910,ko01100,ko01120,ko01230,ko02020,ko04217,ko04724,ko04727,map00220,map00250,map00630,map00910,map01100,map01120,map01230,map02020,map04217,map04724,map04727","Gln-synt_C,Gln-synt_N","glutamine synthetase 2 cytoplasmic-like | Glutamate-ammonia ligase activity. It is involved in the biological process described with glutamine biosynthetic process | | Gln-synt_C,Gln-synt_N | ko00220,ko00250,ko00630,ko00910,ko01100,ko01120,ko01230,ko02020,ko04217,ko04724,ko04727,map00220,map00250,map00630,map00910,map01100,map01120,map01230,map02020,map04217,map04724,map04727","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126268712","protein scabrous","protein_coding","Fibrinogen-related domains (FReDs)","sca","GO:0001654,GO:0001736,GO:0001738,GO:0001745,GO:0001751,GO:0001752,GO:0001754,GO:0002009,GO:0002165,GO:0005575,GO:0005576,GO:0007154,GO:0007163,GO:0007164,GO:0007267,GO:0007275,GO:0007389,GO:0007399,GO:0007423,GO:0007444,GO:0007460,GO:0007472,GO:0007476,GO:0007552,GO:0007560,GO:0008150,GO:0008407,GO:0008587,GO:0009653,GO:0009791,GO:0009886,GO:0009887,GO:0009888,GO:0009987,GO:0010033,GO:0016318,GO:0022008,GO:0022416,GO:0023052,GO:0030154,GO:0030182,GO:0032501,GO:0032502,GO:0035107,GO:0035114,GO:0035120,GO:0035220,GO:0035239,GO:0035295,GO:0042067,GO:0042221,GO:0042706,GO:0045165,GO:0045168,GO:0045465,GO:0045468,GO:0046331,GO:0046530,GO:0046552,GO:0048513,GO:0048563,GO:0048569,GO:0048592,GO:0048663,GO:0048699,GO:0048707,GO:0048729,GO:0048731,GO:0048736,GO:0048737,GO:0048749,GO:0048856,GO:0048869,GO:0050896,GO:0060429,GO:0060562,GO:0065007,GO:0065008,GO:0090596,GO:0097305,GO:1901700","","","Fibrinogen_C","protein scabrous | Fibrinogen-related domains (FReDs) | sca | Fibrinogen_C |","Other / unannotated genes",FALSE,"Head phase DEG","Other / unannotated genes"
"Infection vs control","LOC126268728","trypsin-1-like","protein_coding","Belongs to the peptidase S1 family","","","","","Trypsin","trypsin-1-like | Belongs to the peptidase S1 family | | Trypsin |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126269384","uncharacterized LOC126269384","protein_coding","Lysosome-associated membrane glycoprotein (Lamp)","","","","","Lamp","uncharacterized LOC126269384 | Lysosome-associated membrane glycoprotein (Lamp) | | Lamp |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126269416","thioredoxin-T-like","protein_coding","Belongs to the thioredoxin family","Trx-2","GO:0003674,GO:0003824,GO:0004791,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006950,GO:0006952,GO:0006979,GO:0007275,GO:0007568,GO:0008150,GO:0008152,GO:0008340,GO:0009605,GO:0009607,GO:0009620,GO:0009636,GO:0009987,GO:0010259,GO:0015035,GO:0015036,GO:0016209,GO:0016491,GO:0016651,GO:0016667,GO:0016668,GO:0016671,GO:0019725,GO:0032501,GO:0032502,GO:0033554,GO:0034599,GO:0042221,GO:0042592,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464,GO:0045454,GO:0047134,GO:0048856,GO:0050789,GO:0050794,GO:0050832,GO:0050896,GO:0051704,GO:0051707,GO:0051716,GO:0055114,GO:0065007,GO:0065008,GO:0070887,GO:0097237,GO:0098542,GO:0098754,GO:0098869,GO:1990748","ko:K03671","ko04621,ko05418,map04621,map05418","Thioredoxin","thioredoxin-T-like | Belongs to the thioredoxin family | Trx-2 | Thioredoxin | ko04621,ko05418,map04621,map05418","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126269432","inverted formin-2-like","protein_coding","Formin Homology 2 Domain","","","","","Drf_FH3,Drf_GBD,FH2","inverted formin-2-like | Formin Homology 2 Domain | | Drf_FH3,Drf_GBD,FH2 |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126269762","uncharacterized LOC126269762","lncRNA",NA,NA,NA,NA,NA,NA,"uncharacterized LOC126269762 | NA | NA | NA | NA","Other / unannotated genes",FALSE,"Thorax phase DEG","Other / unannotated genes"
"Infection vs control","LOC126270294","beta-1,3-glucan-binding protein-like","protein_coding",NA,NA,NA,NA,NA,NA,"beta-1,3-glucan-binding protein-like | NA | NA | NA | NA","Immune-related",FALSE,"Not phase-related","Immune-related"
"Infection vs control","LOC126270657","cytochrome P450 18a1","protein_coding","heme binding. It is involved in the biological process described with oxidation-reduction process","Cyp18a1","GO:0000003,GO:0002009,GO:0002064,GO:0002065,GO:0002066,GO:0002165,GO:0003006,GO:0003674,GO:0003824,GO:0004497,GO:0006629,GO:0006706,GO:0007275,GO:0007276,GO:0007281,GO:0007292,GO:0007304,GO:0007444,GO:0007478,GO:0007480,GO:0007552,GO:0007560,GO:0008150,GO:0008152,GO:0008202,GO:0008395,GO:0009056,GO:0009653,GO:0009791,GO:0009886,GO:0009887,GO:0009888,GO:0009987,GO:0010817,GO:0016042,GO:0016491,GO:0019953,GO:0022412,GO:0022414,GO:0030154,GO:0030703,GO:0030707,GO:0030855,GO:0032501,GO:0032502,GO:0032504,GO:0034754,GO:0035074,GO:0035107,GO:0035114,GO:0035120,GO:0035209,GO:0035210,GO:0035218,GO:0035239,GO:0035295,GO:0042180,GO:0042182,GO:0042445,GO:0042447,GO:0044237,GO:0044238,GO:0044248,GO:0044281,GO:0044282,GO:0044703,GO:0045455,GO:0046344,GO:0048468,GO:0048477,GO:0048513,GO:0048563,GO:0048569,GO:0048609,GO:0048646,GO:0048707,GO:0048729,GO:0048731,GO:0048736,GO:0048737,GO:0048856,GO:0048869,GO:0051704,GO:0055114,GO:0060429,GO:0060562,GO:0065007,GO:0065008,GO:0071704,GO:1901360,GO:1901361,GO:1901575","ko:K14985","ko00981,map00981","p450","cytochrome P450 18a1 | heme binding. It is involved in the biological process described with oxidation-reduction process | Cyp18a1 | p450 | ko00981,map00981","Detoxification / stress",FALSE,"Not phase-related","Detoxification / stress"
"Infection vs control","LOC126271206","formimidoyltransferase-cyclodeaminase-like","protein_coding",NA,NA,NA,NA,NA,NA,"formimidoyltransferase-cyclodeaminase-like | NA | NA | NA | NA","Other / unannotated genes",FALSE,"Thorax phase DEG","Other / unannotated genes"
"Infection vs control","LOC126271434","23 kDa integral membrane protein-like","protein_coding","Tetraspanin family","","GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0007154,GO:0007165,GO:0007166,GO:0008150,GO:0009987,GO:0016020,GO:0016021,GO:0023052,GO:0031224,GO:0031226,GO:0044425,GO:0044459,GO:0044464,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0065007,GO:0071944","ko:K06497","ko04142,ko05205,map04142,map05205","Tetraspannin","23 kDa integral membrane protein-like | Tetraspanin family | | Tetraspannin | ko04142,ko05205,map04142,map05205","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126271480","uncharacterized LOC126271480","protein_coding",NA,NA,NA,NA,NA,NA,"uncharacterized LOC126271480 | NA | NA | NA | NA","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126271496","CD63 antigen-like","protein_coding","Tetraspanin family","","GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0007154,GO:0007165,GO:0007166,GO:0008150,GO:0009987,GO:0016020,GO:0016021,GO:0023052,GO:0031224,GO:0031226,GO:0044425,GO:0044459,GO:0044464,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0065007,GO:0071944","ko:K06497","ko04142,ko05205,map04142,map05205","Tetraspannin","CD63 antigen-like | Tetraspanin family | | Tetraspannin | ko04142,ko05205,map04142,map05205","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126271532","CD63 antigen-like","protein_coding","Tetraspanin family","","","","","","CD63 antigen-like | Tetraspanin family | | |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126271618","hatching enzyme 1.2-like","protein_coding","zinc metalloproteinase","","","","","Astacin","hatching enzyme 1.2-like | zinc metalloproteinase | | Astacin |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126271634","hatching enzyme 1.2-like","protein_coding","zinc metalloproteinase","","","","","Astacin","hatching enzyme 1.2-like | zinc metalloproteinase | | Astacin |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126271709","uncharacterized LOC126271709","lncRNA",NA,NA,NA,NA,NA,NA,"uncharacterized LOC126271709 | NA | NA | NA | NA","Other / unannotated genes",TRUE,"Head + thorax phase DEG","Phase-related changes"
"Infection vs control","LOC126271849","uncharacterized LOC126271849","protein_coding","","","","","","","uncharacterized LOC126271849 | | | |","Other / unannotated genes",TRUE,"Head + thorax phase DEG","Phase-related changes"
"Infection vs control","LOC126271850","uncharacterized LOC126271850","protein_coding","","","","","","","uncharacterized LOC126271850 | | | |","Other / unannotated genes",FALSE,"Thorax phase DEG","Other / unannotated genes"
"Infection vs control","LOC126271883","uncharacterized LOC126271883","lncRNA",NA,NA,NA,NA,NA,NA,"uncharacterized LOC126271883 | NA | NA | NA | NA","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126271895","uncharacterized LOC126271895","protein_coding","Belongs to the cytochrome b5 family","","","","","Cyt-b5","uncharacterized LOC126271895 | Belongs to the cytochrome b5 family | | Cyt-b5 |","Other / unannotated genes",FALSE,"Thorax phase DEG","Other / unannotated genes"
"Infection vs control","LOC126271923","DNA (cytosine-5)-methyltransferase 1-like","protein_coding","Belongs to the class I-like SAM-binding methyltransferase superfamily. C5-methyltransferase family","","","ko:K00558","ko00270,ko01100,ko05206,map00270,map01100,map05206","BAH,DNA_methylase,DNMT1-RFD,zf-CXXC","DNA (cytosine-5)-methyltransferase 1-like | Belongs to the class I-like SAM-binding methyltransferase superfamily. C5-methyltransferase family | | BAH,DNA_methylase,DNMT1-RFD,zf-CXXC | ko00270,ko01100,ko05206,map00270,map01100,map05206","Other / unannotated genes",FALSE,"Thorax phase DEG","Other / unannotated genes"
"Infection vs control","LOC126271928","protein shifted-like","protein_coding","WIF domain","shf","GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0007154,GO:0007165,GO:0007166,GO:0007224,GO:0007275,GO:0007399,GO:0008037,GO:0008038,GO:0008039,GO:0008150,GO:0008589,GO:0009966,GO:0009967,GO:0009987,GO:0010646,GO:0010647,GO:0022008,GO:0023051,GO:0023052,GO:0023056,GO:0030154,GO:0030182,GO:0031012,GO:0031647,GO:0032501,GO:0032502,GO:0044421,GO:0045880,GO:0048468,GO:0048518,GO:0048522,GO:0048583,GO:0048584,GO:0048666,GO:0048699,GO:0048731,GO:0048856,GO:0048869,GO:0050789,GO:0050794,GO:0050821,GO:0050896,GO:0051716,GO:0065007,GO:0065008","ko:K01691","ko04310,map04310","EGF,EGF_2,WIF,hEGF","protein shifted-like | WIF domain | shf | EGF,EGF_2,WIF,hEGF | ko04310,map04310","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126271934","Kazal peptide Pr13a-like","protein_coding",NA,NA,NA,NA,NA,NA,"Kazal peptide Pr13a-like | NA | NA | NA | NA","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126271945","matrix metalloproteinase-14-like","protein_coding","Matrixin","","","ko:K07997,ko:K08002,ko:K08003","","Hemopexin,PG_binding_1,Peptidase_M10","matrix metalloproteinase-14-like | Matrixin | | Hemopexin,PG_binding_1,Peptidase_M10 |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126271949","chitin synthase chs-2","protein_coding","Chitin synthase","","GO:0000271,GO:0001655,GO:0001838,GO:0002009,GO:0003674,GO:0003824,GO:0004100,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005975,GO:0005976,GO:0006022,GO:0006023,GO:0006030,GO:0006031,GO:0006034,GO:0006035,GO:0006037,GO:0006038,GO:0006040,GO:0006807,GO:0006950,GO:0007275,GO:0007424,GO:0007442,GO:0007443,GO:0007591,GO:0007593,GO:0008150,GO:0008152,GO:0008194,GO:0008362,GO:0008375,GO:0009058,GO:0009059,GO:0009611,GO:0009653,GO:0009790,GO:0009887,GO:0009888,GO:0009987,GO:0010383,GO:0016020,GO:0016021,GO:0016051,GO:0016331,GO:0016740,GO:0016757,GO:0016758,GO:0017144,GO:0021700,GO:0022404,GO:0030428,GO:0031224,GO:0032501,GO:0032502,GO:0033692,GO:0034637,GO:0034645,GO:0035148,GO:0035150,GO:0035151,GO:0035152,GO:0035158,GO:0035159,GO:0035239,GO:0035295,GO:0035296,GO:0040003,GO:0042303,GO:0042335,GO:0042546,GO:0043170,GO:0043473,GO:0044036,GO:0044038,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044262,GO:0044264,GO:0044424,GO:0044425,GO:0044464,GO:0045177,GO:0046349,GO:0048066,GO:0048067,GO:0048085,GO:0048513,GO:0048546,GO:0048565,GO:0048598,GO:0048619,GO:0048646,GO:0048729,GO:0048731,GO:0048856,GO:0050896,GO:0055123,GO:0060429,GO:0060438,GO:0060439,GO:0060541,GO:0060562,GO:0061326,GO:0061333,GO:0061525,GO:0065007,GO:0065008,GO:0070589,GO:0070592,GO:0071554,GO:0071704,GO:0071840,GO:0071944,GO:0072001,GO:0072002,GO:0072175,GO:0090066,GO:1901071,GO:1901073,GO:1901135,GO:1901137,GO:1901564,GO:1901566,GO:1901576","ko:K00698","ko00520,map00520","Chitin_synth_2","chitin synthase chs-2 | Chitin synthase | | Chitin_synth_2 | ko00520,map00520","Other / unannotated genes",FALSE,"Thorax phase DEG","Other / unannotated genes"
"Infection vs control","LOC126271954","aromatic-L-amino-acid decarboxylase-like","protein_coding","Pyridoxal-dependent decarboxylase conserved domain","","","","","","aromatic-L-amino-acid decarboxylase-like | Pyridoxal-dependent decarboxylase conserved domain | | |","Other / unannotated genes",FALSE,"Head phase DEG","Other / unannotated genes"
"Infection vs control","LOC126271955","aromatic-L-amino-acid decarboxylase","protein_coding","carboxy-lyase activity. It is involved in the biological process described with cellular amino acid metabolic process","Ddc","GO:0000003,GO:0001505,GO:0003008,GO:0003674,GO:0003824,GO:0004058,GO:0006082,GO:0006520,GO:0006568,GO:0006570,GO:0006576,GO:0006584,GO:0006585,GO:0006586,GO:0006587,GO:0006725,GO:0006807,GO:0006950,GO:0007275,GO:0007444,GO:0007562,GO:0007564,GO:0007591,GO:0007593,GO:0007610,GO:0007611,GO:0007613,GO:0007615,GO:0007616,GO:0007617,GO:0007618,GO:0007619,GO:0007622,GO:0007623,GO:0008062,GO:0008150,GO:0008152,GO:0009058,GO:0009072,GO:0009266,GO:0009308,GO:0009605,GO:0009611,GO:0009628,GO:0009712,GO:0009713,GO:0009888,GO:0009987,GO:0016829,GO:0016830,GO:0016831,GO:0017144,GO:0018130,GO:0018958,GO:0019098,GO:0019438,GO:0019752,GO:0019953,GO:0021700,GO:0022404,GO:0022414,GO:0032501,GO:0032502,GO:0032504,GO:0034641,GO:0035220,GO:0035295,GO:0040007,GO:0040011,GO:0040040,GO:0042133,GO:0042136,GO:0042303,GO:0042330,GO:0042335,GO:0042416,GO:0042417,GO:0042423,GO:0042427,GO:0042428,GO:0042430,GO:0042435,GO:0043052,GO:0043436,GO:0043473,GO:0044106,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044703,GO:0046189,GO:0046483,GO:0048066,GO:0048067,GO:0048070,GO:0048079,GO:0048082,GO:0048085,GO:0048511,GO:0048512,GO:0048513,GO:0048609,GO:0048731,GO:0048856,GO:0050789,GO:0050793,GO:0050877,GO:0050890,GO:0050896,GO:0051239,GO:0051704,GO:0060429,GO:0065007,GO:0065008,GO:0071684,GO:0071704,GO:0097164,GO:1901160,GO:1901162,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901615,GO:1901617,GO:2000026","ko:K01593","ko00350,ko00360,ko00380,ko00901,ko00950,ko00965,ko01100,ko01110,ko04726,ko04728,ko05030,ko05031,ko05034,map00350,map00360,map00380,map00901,map00950,map00965,map01100,map01110,map04726,map04728,map05030,map05031,map05034","Pyridoxal_deC","aromatic-L-amino-acid decarboxylase | carboxy-lyase activity. It is involved in the biological process described with cellular amino acid metabolic process | Ddc | Pyridoxal_deC | ko00350,ko00360,ko00380,ko00901,ko00950,ko00965,ko01100,ko01110,ko04726,ko04728,ko05030,ko05031,ko05034,map00350,map00360,map00380,map00901,map00950,map00965,map01100,map01110,map04726,map04728,map05030,map05031,map05034","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126271968","uncharacterized LOC126271968","protein_coding",NA,NA,NA,NA,NA,NA,"uncharacterized LOC126271968 | NA | NA | NA | NA","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
