"gene_id","n_deg_contrasts","has_infection_deg","comparison_types","comparisons","directions","max_abs_log2FC","min_padj","deg_priority_score","Preferred_name","Description","GOs","KEGG_ko","KEGG_Pathway","PFAMs","n_phase_tissues","phase_tissues","phase_directions","phase_mean_log2FC","phase_max_abs_log2FC","head_phase_log2FC","thorax_phase_log2FC","head_phase_padj","thorax_phase_padj","phase_consensus","phase_class","label"
"LOC126299332",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.01555376493537,5.88172689532418e-09,45.2460489097775,"unannotated","Lipid transporter activity. It is involved in the biological process described with lipid transport","GO:0003674,GO:0005102,GO:0005215,GO:0005319,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005615,GO:0005623,GO:0005886,GO:0006810,GO:0006869,GO:0008150,GO:0010876,GO:0015850,GO:0015918,GO:0016020,GO:0032368,GO:0032370,GO:0032879,GO:0033036,GO:0034196,GO:0044421,GO:0044464,GO:0045178,GO:0048518,GO:0050789,GO:0051049,GO:0051050,GO:0051179,GO:0051234,GO:0065007,GO:0070325,GO:0071702,GO:0071944,GO:1905952,GO:1905954",NA,NA,"DUF1081,DUF1943,VWD,Vitellogenin_N",0,"None","No phase DEG",NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126299332 | unannotated | Lipid transporter activity. It is involve..."
"LOC126336416",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.08495877522568,7.7778954943102e-09,45.194096671661,"unannotated","Hemocyanin, all-alpha domain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126336416 | unannotated | Hemocyanin, all-alpha domain"
"LOC126329358",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.97949655485534,8.07549415998799e-09,46.0723274474572,"unannotated","no description",NA,NA,NA,NA,0,"None","No phase DEG",NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126329358 | unannotated | no description"
"LOC126294950",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",5.08940199566716,8.92841556096375e-09,48.138627599957,"unannotated","no description",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126294950 | unannotated | no description"
"LOC126282100",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.79697212665138,9.07795858749408e-09,45.8389839294369,"unannotated","Catalyzes the reversible phosphorolysis of thymidine. The produced molecules are then utilized as carbon and energy sources or in the rescue of pyrimidine bases for nucleotide synthesis",NA,"ko:K00758","ko00240,ko00983,ko01100,ko05219,map00240,map00983,map01100,map05219","Glycos_trans_3N,Glycos_transf_3,PYNP_C",1,"Thorax","Solitarious-up",-1.0332125369261,1.0332125369261,NA,-1.0332125369261,NA,1.16920107572223e-06,"Solitarious-up","Thorax phase DEG only","LOC126282100 | unannotated | Catalyzes the reversible phosphorolysis o..."
"LOC126336534",3,TRUE,"Diet contrasts among control; Infection within diet","Control 83 vs 33; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",5.8309659677442,9.08332502922907e-09,48.8727211128892,"unannotated","no description",NA,NA,NA,NA,1,"Thorax","Solitarious-up",-4.3285501496853,4.3285501496853,NA,-4.3285501496853,NA,1.20384442410035e-13,"Solitarious-up","Thorax phase DEG only","LOC126336534 | unannotated | no description"
"LOC126354579",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.98668711740033,1.13009589673234e-08,46.9335718193553,"unannotated","Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family",NA,"ko:K08145",NA,"Sugar_tr",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126354579 | unannotated | Belongs to the major facilitator superfam..."
"LOC126335114",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.47749174424353,1.33844503036727e-08,46.3508912047298,"unannotated","Belongs to the type-B carboxylesterase lipase family",NA,NA,NA,"COesterase",0,"None","No phase DEG",NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126335114 | unannotated | Belongs to the type-B carboxylesterase li..."
"LOC126334835",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",1.87596830480091,1.57164794078654e-08,44.6796130369508,"unannotated","It is involved in the biological process described with transmembrane transport","GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006820,GO:0008150,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0044425,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071944",NA,NA,"MFS_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126334835 | unannotated | It is involved in the biological process ..."
"LOC126278308",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.83670722134219,1.65022841225896e-08,45.6191631611779,"unannotated","no description",NA,NA,NA,NA,1,"Thorax","Gregarious-up",1.66558449318512,1.66558449318512,NA,1.66558449318512,NA,5.05925693207589e-13,"Gregarious-up","Thorax phase DEG only","LOC126278308 | unannotated | no description"
"LOC126349825",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.93794755622052,1.66570630646021e-08,45.7163491262132,"unannotated","7 transmembrane receptor (Secretin family)",NA,NA,NA,"7tm_2,Methuselah_N",0,"None","No phase DEG",NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126349825 | unannotated | 7 transmembrane receptor (Secretin family)"
"LOC126343175",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.15775043589331,2.5504822166e-08,45.7511281361615,"Tsf1","Transferrins are iron binding transport proteins which bind Fe(3 ) ion in association with the binding of an anion, usually bicarbonate","GO:0007610,GO:0007635,GO:0008150,GO:0009605,GO:0009607,GO:0009620,GO:0042048,GO:0042221,GO:0043207,GO:0050896,GO:0051704,GO:0051707","ko:K06569",NA,"Transferrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126343175 | Tsf1 | Transferrins are iron binding transport p..."
"LOC126281410",3,TRUE,"Diet contrasts among infected; Infection within diet","Diet 50: infected vs control; Diet 83: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",4.51285380030104,2.90561727105752e-08,47.0496153919957,"unannotated","Glutathione S-transferase, N-terminal domain",NA,"ko:K00799","ko00480,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418","GST_C,GST_N,GST_N_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126281410 | unannotated | Glutathione S-transferase, N-terminal domain"
"LOC126354017",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.98278825773868,3.3311486070322e-08,46.4601942501527,"unannotated","It is involved in the biological process described with transmembrane transport","GO:0003008,GO:0003014,GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006855,GO:0008150,GO:0008559,GO:0009636,GO:0015238,GO:0015399,GO:0015405,GO:0015562,GO:0015893,GO:0016020,GO:0016021,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017085,GO:0017111,GO:0022804,GO:0022857,GO:0031224,GO:0032501,GO:0032991,GO:0042221,GO:0042493,GO:0042623,GO:0042626,GO:0042908,GO:0042910,GO:0043190,GO:0043492,GO:0044425,GO:0044459,GO:0044464,GO:0046903,GO:0050896,GO:0051179,GO:0051234,GO:0055085,GO:0071944,GO:0097254,GO:0098533,GO:0098796,GO:0098797,GO:1902494,GO:1902495,GO:1904949,GO:1990351","ko:K05658","ko02010,ko04976,ko05206,ko05226,map02010,map04976,map05206,map05226","ABC_membrane,ABC_tran",1,"Thorax","Gregarious-up",1.01300431732001,1.01300431732001,NA,1.01300431732001,NA,0.00047067114666908,"Gregarious-up","Thorax phase DEG only","LOC126354017 | unannotated | It is involved in the biological process ..."
"LOC126354995",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",6.80124212200908,3.42614433724546e-08,49.2664364669555,"unannotated","carboxy-lyase activity. It is involved in the biological process described with carboxylic acid metabolic process","GO:0001505,GO:0003674,GO:0003824,GO:0004068,GO:0006082,GO:0006139,GO:0006206,GO:0006208,GO:0006212,GO:0006520,GO:0006725,GO:0006807,GO:0007610,GO:0007632,GO:0008150,GO:0008152,GO:0008652,GO:0009056,GO:0009058,GO:0009112,GO:0009314,GO:0009416,GO:0009628,GO:0009987,GO:0016053,GO:0016829,GO:0016830,GO:0016831,GO:0017144,GO:0019482,GO:0019483,GO:0019752,GO:0019860,GO:0032501,GO:0034641,GO:0042133,GO:0042136,GO:0042737,GO:0043436,GO:0043473,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044281,GO:0044283,GO:0046113,GO:0046394,GO:0046483,GO:0046700,GO:0048066,GO:0050896,GO:0055086,GO:0065007,GO:0065008,GO:0071704,GO:0072527,GO:0072529,GO:1901360,GO:1901361,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576","ko:K01580","ko00250,ko00410,ko00430,ko00650,ko01100,ko01110,ko01120,ko02024,ko04727,ko04940,map00250,map00410,map00430,map00650,map01100,map01110,map01120,map02024,map04727,map04940","Pyridoxal_deC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126354995 | unannotated | carboxy-lyase activity. It is involved in..."
"LOC126267162",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.12337612593157,3.50773973667122e-08,44.5783487633358,"PGRPLC","Animal peptidoglycan recognition proteins homologous to Bacteriophage T3 lysozyme.",NA,"ko:K01446",NA,"Amidase_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126267162 | PGRPLC | Animal peptidoglycan recognition proteins..."
"LOC126272860",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Downregulated",4.01045440785022,3.53961952517159e-08,46.4614978257676,"unannotated","no description",NA,NA,NA,NA,2,"Head + Thorax","Solitarious-up",-1.67534099800287,2.30830495939622,-1.04237703660952,-2.30830495939622,0.027527585222496,0.000157957316751568,"Solitarious-up","Shared head/thorax phase DEG","LOC126272860 | unannotated | no description"
"LOC126281245",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",1.31727497031043,3.71240945065566e-08,43.7476191007286,"unannotated","It is involved in the biological process described with cysteinyl-tRNA aminoacylation","GO:0000049,GO:0000166,GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0004812,GO:0004817,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006423,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016874,GO:0016875,GO:0017076,GO:0019538,GO:0019752,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0034641,GO:0034645,GO:0034660,GO:0035639,GO:0036094,GO:0043038,GO:0043039,GO:0043043,GO:0043167,GO:0043168,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0097159,GO:0097367,GO:0140098,GO:0140101,GO:1901265,GO:1901360,GO:1901363,GO:1901564,GO:1901566,GO:1901576","ko:K01883","ko00970,map00970","tRNA-synt_1e",0,"None","No phase DEG",NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126281245 | unannotated | It is involved in the biological process ..."
"LOC126335547",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.97769414431241,3.82067032975204e-08,45.3955545785283,"unannotated","Belongs to the serpin family","GO:0002682,GO:0002683,GO:0003674,GO:0004857,GO:0004866,GO:0004867,GO:0005575,GO:0005576,GO:0005615,GO:0006950,GO:0008150,GO:0009611,GO:0009892,GO:0010466,GO:0010605,GO:0010951,GO:0019222,GO:0030162,GO:0030234,GO:0030414,GO:0031323,GO:0031324,GO:0031347,GO:0031348,GO:0032268,GO:0032269,GO:0035007,GO:0035009,GO:0043086,GO:0043455,GO:0044092,GO:0044421,GO:0045088,GO:0045824,GO:0045861,GO:0048519,GO:0048523,GO:0048583,GO:0048585,GO:0050776,GO:0050777,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051171,GO:0051172,GO:0051246,GO:0051248,GO:0051336,GO:0051346,GO:0052547,GO:0052548,GO:0060255,GO:0061134,GO:0061135,GO:0065007,GO:0065009,GO:0080090,GO:0080134,GO:0098772","ko:K13963","ko05146,map05146","Serpin",0,"None","No phase DEG",NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126335547 | unannotated | Belongs to the serpin family"
"LOC126335579",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.27710493000752,3.82067032975204e-08,44.6949653642234,"unannotated","It is involved in the biological process described with transmembrane transport",NA,"ko:K05673","ko01523,ko02010,ko04024,ko04976,map01523,map02010,map04024,map04976","ABC_membrane,ABC_tran",0,"None","No phase DEG",NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126335579 | unannotated | It is involved in the biological process ..."
"LOC126272082",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.69401513295995,4.54435515740493e-08,45.036542867283,"unannotated","Bile acid",NA,"ko:K14343",NA,"SBF",0,"None","No phase DEG",NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126272082 | unannotated | Bile acid"
"LOC126354914",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",1.88131251064273,4.80908977502565e-08,44.1992496261798,"unannotated","Baculoviral inhibition of apoptosis protein repeat","GO:0000003,GO:0000209,GO:0001667,GO:0002009,GO:0002020,GO:0002064,GO:0002065,GO:0002066,GO:0002165,GO:0003006,GO:0003674,GO:0003824,GO:0004842,GO:0004857,GO:0004866,GO:0004869,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006464,GO:0006508,GO:0006511,GO:0006807,GO:0006915,GO:0006928,GO:0006996,GO:0006997,GO:0007275,GO:0007276,GO:0007281,GO:0007283,GO:0007286,GO:0007289,GO:0007292,GO:0007297,GO:0007298,GO:0007423,GO:0007444,GO:0007455,GO:0007469,GO:0007552,GO:0007560,GO:0008150,GO:0008152,GO:0008219,GO:0008270,GO:0008354,GO:0008356,GO:0009056,GO:0009057,GO:0009653,GO:0009791,GO:0009886,GO:0009887,GO:0009888,GO:0009892,GO:0009893,GO:0009966,GO:0009967,GO:0009987,GO:0010466,GO:0010468,GO:0010604,GO:0010605,GO:0010629,GO:0010631,GO:0010646,GO:0010647,GO:0010721,GO:0010941,GO:0010951,GO:0010955,GO:0012501,GO:0016043,GO:0016477,GO:0016567,GO:0016740,GO:0019222,GO:0019538,GO:0019787,GO:0019788,GO:0019899,GO:0019941,GO:0019953,GO:0022412,GO:0022414,GO:0022416,GO:0022603,GO:0023051,GO:0023056,GO:0030111,GO:0030154,GO:0030162,GO:0030163,GO:0030177,GO:0030234,GO:0030414,GO:0030707,GO:0030855,GO:0031323,GO:0031324,GO:0031325,GO:0031396,GO:0031398,GO:0031399,GO:0031401,GO:0031624,GO:0031625,GO:0032268,GO:0032269,GO:0032270,GO:0032446,GO:0032501,GO:0032502,GO:0032504,GO:0035107,GO:0035114,GO:0035214,GO:0035239,GO:0035295,GO:0036211,GO:0040011,GO:0042981,GO:0043027,GO:0043028,GO:0043066,GO:0043067,GO:0043069,GO:0043086,GO:0043154,GO:0043167,GO:0043169,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043281,GO:0043412,GO:0043632,GO:0044092,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044389,GO:0044390,GO:0044424,GO:0044464,GO:0044703,GO:0045035,GO:0045116,GO:0045595,GO:0045596,GO:0045861,GO:0046668,GO:0046669,GO:0046671,GO:0046673,GO:0046872,GO:0046914,GO:0048232,GO:0048468,GO:0048477,GO:0048513,GO:0048515,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048563,GO:0048569,GO:0048583,GO:0048584,GO:0048609,GO:0048707,GO:0048729,GO:0048731,GO:0048736,GO:0048737,GO:0048800,GO:0048856,GO:0048869,GO:0048870,GO:0050789,GO:0050790,GO:0050793,GO:0050794,GO:0051093,GO:0051171,GO:0051172,GO:0051173,GO:0051179,GO:0051239,GO:0051241,GO:0051246,GO:0051247,GO:0051248,GO:0051301,GO:0051336,GO:0051346,GO:0051603,GO:0051674,GO:0051704,GO:0051865,GO:0052547,GO:0052548,GO:0060255,GO:0060284,GO:0060429,GO:0060548,GO:0060562,GO:0060828,GO:0061134,GO:0061135,GO:0061630,GO:0061659,GO:0061663,GO:0065007,GO:0065009,GO:0070613,GO:0070647,GO:0070936,GO:0071704,GO:0071840,GO:0080090,GO:0089720,GO:0090130,GO:0090132,GO:0090263,GO:0097340,GO:0097341,GO:0098772,GO:0140096,GO:1900117,GO:1900118,GO:1901564,GO:1901565,GO:1901575,GO:1903317,GO:1903318,GO:1903320,GO:1903322,GO:1990001,GO:1990381,GO:2000026,GO:2000027,GO:2000116,GO:2000117,GO:2001270,GO:2001271","ko:K16061","ko04120,ko04215,ko05145,ko05200,ko05222,map04120,map04215,map05145,map05200,map05222","BIR,zf-C3HC4_3",0,"None","No phase DEG",NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126354914 | unannotated | Baculoviral inhibition of apoptosis prote..."
"LOC126279611",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",5.91980709469278,6.63283811374783e-08,48.098107696997,"unannotated","Solute carrier organic anion transporter family member",NA,NA,NA,"Kazal_2,OATP",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126279611 | unannotated | Solute carrier organic anion transporter ..."
"LOC126349011",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.74656684475748,7.00656709214526e-08,44.9010615597601,"unannotated","Trypsin-like serine protease",NA,NA,NA,"Telomere_Sde2,Trypsin",0,"None","No phase DEG",NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126349011 | unannotated | Trypsin-like serine protease"
"LOC126267215",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",5.23608725977779,7.65278393618835e-08,47.3522678078681,"PGRPLA","Animal peptidoglycan recognition proteins homologous to Bacteriophage T3 lysozyme.","GO:0000270,GO:0002376,GO:0003674,GO:0005488,GO:0005539,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006022,GO:0006026,GO:0006027,GO:0006807,GO:0006950,GO:0006952,GO:0006955,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009253,GO:0009605,GO:0009607,GO:0009617,GO:0016020,GO:0016021,GO:0030203,GO:0031224,GO:0031226,GO:0042834,GO:0043170,GO:0043207,GO:0044425,GO:0044459,GO:0044464,GO:0045087,GO:0050896,GO:0051704,GO:0051707,GO:0071704,GO:0071944,GO:0097367,GO:1901135,GO:1901136,GO:1901564,GO:1901565,GO:1901575","ko:K01446",NA,"Amidase_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126267215 | PGRPLA | Animal peptidoglycan recognition proteins..."
"LOC126356204",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.98480948879339,7.85944340346746e-08,46.0894176978891,"unannotated","catalytic activity. It is involved in the biological process described with metabolic process","GO:0001505,GO:0001692,GO:0003674,GO:0003824,GO:0003833,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006518,GO:0006520,GO:0006570,GO:0006576,GO:0006582,GO:0006583,GO:0006584,GO:0006629,GO:0006631,GO:0006633,GO:0006725,GO:0006807,GO:0007275,GO:0007564,GO:0007591,GO:0007593,GO:0007610,GO:0007622,GO:0007623,GO:0007626,GO:0008150,GO:0008152,GO:0008610,GO:0009058,GO:0009072,GO:0009308,GO:0009712,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0015645,GO:0016053,GO:0016874,GO:0016877,GO:0016878,GO:0017144,GO:0018958,GO:0019184,GO:0019222,GO:0019438,GO:0019748,GO:0019752,GO:0021700,GO:0022404,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032501,GO:0032502,GO:0032787,GO:0034641,GO:0042133,GO:0042303,GO:0042335,GO:0042417,GO:0042438,GO:0042440,GO:0043038,GO:0043041,GO:0043042,GO:0043043,GO:0043436,GO:0043455,GO:0043473,GO:0043603,GO:0043604,GO:0044106,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0044550,GO:0045475,GO:0046148,GO:0046189,GO:0046394,GO:0046483,GO:0048021,GO:0048022,GO:0048066,GO:0048067,GO:0048070,GO:0048079,GO:0048082,GO:0048085,GO:0048511,GO:0048512,GO:0048519,GO:0048523,GO:0048856,GO:0050789,GO:0050793,GO:0050794,GO:0051239,GO:0052803,GO:0065007,GO:0065008,GO:0071704,GO:0072330,GO:0097164,GO:1900376,GO:1900377,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901615,GO:1901617,GO:2000026",NA,NA,"AMP-binding,AMP-binding_C,PP-binding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126356204 | unannotated | catalytic activity. It is involved in the..."
"LOC126335382",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.51567750297519,8.96037140426783e-08,44.5633514915853,"unannotated","Four repeated domains in the Fasciclin I family of proteins, present in many other contexts.","GO:0005575,GO:0005576,GO:0005615,GO:0007155,GO:0007275,GO:0007399,GO:0008037,GO:0008038,GO:0008039,GO:0008150,GO:0009987,GO:0016043,GO:0022008,GO:0022610,GO:0030154,GO:0030182,GO:0030198,GO:0032501,GO:0032502,GO:0043062,GO:0044421,GO:0048468,GO:0048666,GO:0048699,GO:0048731,GO:0048856,GO:0048869,GO:0071840",NA,NA,"Fasciclin",0,"None","No phase DEG",NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126335382 | unannotated | Four repeated domains in the Fasciclin I ..."
"LOC126334818",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.09409709010449,8.96037140426783e-08,44.1417710787146,"JIL-1","Lipopolysaccharide kinase (Kdo/WaaP) family","GO:0000003,GO:0000228,GO:0000723,GO:0000803,GO:0000805,GO:0003006,GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005694,GO:0005700,GO:0005703,GO:0005705,GO:0005737,GO:0006139,GO:0006259,GO:0006325,GO:0006355,GO:0006464,GO:0006468,GO:0006725,GO:0006793,GO:0006796,GO:0006807,GO:0006996,GO:0007154,GO:0007165,GO:0007276,GO:0007281,GO:0007292,GO:0008150,GO:0008152,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0010639,GO:0016043,GO:0016301,GO:0016310,GO:0016456,GO:0016569,GO:0016570,GO:0016572,GO:0016740,GO:0016772,GO:0016773,GO:0018105,GO:0018193,GO:0018209,GO:0019219,GO:0019222,GO:0019538,GO:0019953,GO:0022412,GO:0022414,GO:0023052,GO:0030154,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031935,GO:0031936,GO:0031974,GO:0031981,GO:0032200,GO:0032501,GO:0032502,GO:0032504,GO:0032991,GO:0033043,GO:0033044,GO:0034641,GO:0035173,GO:0035174,GO:0035175,GO:0035404,GO:0035556,GO:0036211,GO:0040029,GO:0042592,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043412,GO:0043987,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044446,GO:0044464,GO:0044703,GO:0045815,GO:0045893,GO:0045935,GO:0046483,GO:0046536,GO:0046777,GO:0048468,GO:0048477,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048609,GO:0048856,GO:0048869,GO:0050789,GO:0050794,GO:0050896,GO:0051128,GO:0051129,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0051276,GO:0051704,GO:0051716,GO:0060249,GO:0060255,GO:0060968,GO:0060969,GO:0065007,GO:0065008,GO:0070013,GO:0071704,GO:0071840,GO:0080090,GO:0090304,GO:0098687,GO:0140096,GO:1901360,GO:1901564,GO:1902275,GO:1902680,GO:1903506,GO:1903508,GO:1905268,GO:1990904,GO:2000112,GO:2001141,GO:2001251","ko:K04445","ko04010,ko04261,ko04668,ko04713,ko04722,ko05200,ko05206,ko05219,map04010,map04261,map04668,map04713,map04722,map05200,map05206,map05219","Pkinase,Pkinase_C",0,"None","No phase DEG",NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126334818 | JIL-1 | Lipopolysaccharide kinase (Kdo/WaaP) family"
"LOC126282528",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.45183490124829,9.81046423922207e-08,44.4601453422106,"unannotated","erythroblast transformation specific domain",NA,"ko:K17102",NA,"Ets,SAM_PNT",1,"Head","Solitarious-up",-1.05525606109934,1.05525606109934,-1.05525606109934,NA,0.000447118133963822,NA,"Solitarious-up","Head phase DEG only","LOC126282528 | unannotated | erythroblast transformation specific domain"
"LOC126354704",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.14900849730775,1.27892884517493e-07,44.0421621146802,"unannotated","Serine-type endopeptidase inhibitor activity",NA,NA,NA,"Kunitz_BPTI,Reeler,Spond_N,TSP_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126354704 | unannotated | Serine-type endopeptidase inhibitor activity"
