gene_id	seqid	description_official	gene_biotype	DEG_context	comparisons	directions	focused_origin_audit	mapping_support	competitive_host_retained_fraction	integrated_evidence	nucleotide_support_corrected	nucleotide_groups	nucleotide_taxa	nucleotide_max_identity	nucleotide_max_query_coverage	protein_support	fresh_significant_contrasts	fresh_higher_in	fresh_max_abs_log2FC	fresh_min_padj
LOC126332388	NW_026062747.1	uncharacterized LOC126332388	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.966725202595961	0.01960548374656622
LOC126332760	NW_026062795.1	presequence protease, mitochondrial-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.9181221566954045	0.019615395130582903
LOC126325485	NW_026062282.1	mitochondrial substrate carrier family protein X-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.469679847864664	0.019647180835276917
LOC126325799	NW_026062299.1	2-Hydroxyacid oxidase-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.213773176557298	0.019665288820182005
LOC126316692	NW_026061985.1	uncharacterized LOC126316692	lncRNA	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.994876052784976	0.0196737120928151
LOC126316784	NW_026061988.1	uncharacterized LOC126316784	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.893114685937592	0.019693877160113404
LOC126317079	NW_026062009.1	U1 small nuclear ribonucleoprotein A-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.5992439821390025	0.019693877160113404
LOC126320408	NW_026062097.1	superoxide dismutase [Fe]-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.924772526147796	0.019693877160113404
LOC126323784	NW_026062229.1	U3 small nucleolar RNA-associated protein 15 homolog	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.146319055011118	0.019693877160113404
LOC126324528	NW_026062249.1	probable serine/threonine-protein kinase MARK-C	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.463169495252226	0.019693877160113404
LOC126318647	NW_026062056.1	uncharacterized LOC126318647	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.5506936728605805	0.019750029418645763
LOC126322407	NW_026062176.1	uncharacterized LOC126322407	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.197528279708731	0.019750029418645763
LOC126322615	NW_026062185.1	uncharacterized LOC126322615	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.317426358852328	0.019750029418645763
LOC126324497	NW_026062249.1	formin-A-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.752545670243853	0.019750029418645763
LOC126326562	NW_026062344.1	proteoglycan 4-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.6658954878924925	0.019750029418645763
LOC126313342	NW_026061886.1	uncharacterized LOC126313342	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.3070185071888405	0.019765094250789306
LOC126320749	NW_026062120.1	uncharacterized LOC126320749	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.968400692700481	0.01988456451651493
LOC126329982	NW_026062553.1	U3 small nucleolar RNA-associated protein 6 homolog	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.887447531663369	0.01991372195879566
LOC126316425	NW_026061974.1	conserved oligomeric Golgi complex subunit 6-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.13248249279856	0.019925611891106254
LOC126328220	NW_026062445.1	uncharacterized LOC126328220	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.997427808039	0.019925611891106254
LOC126328221	NW_026062445.1	protein spalten-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.981972241175813	0.019925611891106254
LOC126326525	NW_026062344.1	eukaryotic translation initiation factor 3 subunit D-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.666244985410188	0.020035134964321213
LOC126326067	NW_026062315.1	LIM domain-containing protein DDB_G0271356-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.255787622410146	0.02007322280439007
LOC126304754	NW_026061732.1	LIM domain-containing protein B-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.65457586839633	0.020234300981063616
LOC126325858	NW_026062299.1	myosin regulatory light chain-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.0202751243623425	0.020236899261882213
LOC126317458	NW_026062018.1	uncharacterized LOC126317458	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.058392995771184	0.020252787204048557
LOC126318231	NW_026062043.1	uncharacterized LOC126318231	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.11683379744396	0.020307737476707065
LOC126322401	NW_026062176.1	eukaryotic translation initiation factor 3 subunit L-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.107679559767862	0.020307737476707065
LOC126320591	NW_026062105.1	uncharacterized LOC126320591	lncRNA	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.860094348485079	0.020317411567123963
LOC126322389	NW_026062176.1	uncharacterized LOC126322389	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.243838745707986	0.020392334413819973
LOC126305006	NW_026061743.1	uncharacterized LOC126305006	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.538865152137699	0.02042462082307529
LOC126320567	NW_026062105.1	plancitoxin-1-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.9158738532969375	0.02042462082307529
LOC126324540	NW_026062249.1	probable ATP-dependent RNA helicase DDX47	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.729714629748817	0.02042462082307529
LOC126326597	NW_026062344.1	uncharacterized LOC126326597	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.100665237739706	0.02042462082307529
LOC126327196	NW_026062374.1	phosphoglucosamine mutase-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.0147120111425	0.02042462082307529
LOC126329066	NW_026062491.1	uncharacterized LOC126329066	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.986156839803278	0.02042462082307529
LOC126315290	NW_026061960.1	uncharacterized LOC126315290	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.65761040023133	0.020436762360541275
LOC126322552	NW_026062185.1	probable enoyl-CoA hydratase, mitochondrial	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.293466910955254	0.02046740683766217
LOC126318222	NW_026062043.1	uncharacterized LOC126318222	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.545562977890439	0.020506336801223227
LOC126323745	NW_026062229.1	uncharacterized LOC126323745	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.934351341433806	0.020506336801223227
LOC126316952	NW_026062003.1	40S ribosomal protein S15-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.826907582464933	0.02051502541656372
LOC126325871	NW_026062299.1	DNA polymerase alpha catalytic subunit-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.864265976938596	0.02051502541656372
LOC126329916	NW_026062549.1	AP-3 complex subunit delta-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.818608459459425	0.02051502541656372
LOC126318213	NW_026062043.1	src kinase-associated phosphoprotein 2-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.8188617054429566	0.02051944015021258
LOC126318464	NW_026062051.1	TNF receptor-associated protein 1 homolog, mitochondrial-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.225180894127498	0.02051944015021258
LOC126323724	NW_026062229.1	ubiquitin carboxyl-terminal hydrolase 33-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.9661184336349	0.02051944015021258
LOC126316693	NW_026061985.1	OTU domain-containing protein 5-A-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.95119533075089	0.02052833048287809
LOC126314414	NW_026061953.1	WD repeat and HMG-box DNA-binding protein 1-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.1390330918510285	0.020532005668994064
LOC126329996	NW_026062553.1	cell division control protein 45 homolog	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.142133960855264	0.020532005668994064
LOC126316965	NW_026062003.1	tRNA (guanine-N(7)-)-methyltransferase-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.084190965595374	0.02054304332239704
LOC126315442	NW_026061960.1	uncharacterized LOC126315442	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.07045468176111	0.020553338363354306
LOC126318687	NW_026062059.1	serine/threonine-protein phosphatase alpha-2 isoform-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.619656558925092	0.020553338363354306
LOC126326065	NW_026062315.1	uncharacterized LOC126326065	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.994481641120813	0.020553338363354306
LOC126315389	NW_026061960.1	116 kDa U5 small nuclear ribonucleoprotein component-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.797743927591177	0.020623413581142284
LOC126330077	NW_026062566.1	uncharacterized LOC126330077	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.639007914203697	0.020662358429679513
LOC126316671	NW_026061985.1	uncharacterized LOC126316671	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.979352304271869	0.02072427152388665
LOC126326122	NW_026062325.1	guanylate-binding protein 4-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.050292543033895	0.02075273813546956
LOC126322539	NW_026062185.1	uncharacterized LOC126322539	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.7348353383753015	0.020877970812582844
LOC126324023	NW_026062244.1	COP9 signalosome complex subunit 3-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.8757899387020815	0.020877970812582844
LOC126323778	NW_026062229.1	putative ribosomal RNA large subunit methyltransferase YwbD	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.914865990070914	0.020904610334801982
LOC126330059	NW_026062566.1	uncharacterized LOC126330059	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.906283442845906	0.020967863181878283
LOC126324478	NW_026062249.1	1-phosphatidylinositol 3-phosphate 5-kinase-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.142121261415202	0.02097047049131621
LOC126326245	NW_026062332.1	T-complex protein 1 subunit eta-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.8851504965915575	0.02097047049131621
LOC126314451	NW_026061953.1	uncharacterized LOC126314451	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.831839127190442	0.02100488077757131
LOC126319958	NW_026062071.1	uncharacterized LOC126319958	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.6371568397237155	0.02100488077757131
LOC126305012	NW_026061743.1	ras GTPase-activating-like protein rgaA	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.429575440768472	0.021005681767583745
LOC126323735	NW_026062229.1	nonsense-mediated mRNA decay factor SMG9-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.467979548308517	0.021005681767583745
LOC126318446	NW_026062051.1	uncharacterized LOC126318446	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.9401754386487955	0.021047566944335665
LOC126322708	NW_026062196.1	uncharacterized LOC126322708	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.142982616190375	0.021047566944335665
LOC126323747	NW_026062229.1	uncharacterized LOC126323747	lncRNA	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.226238690022833	0.021162476247162977
LOC126324064	NW_026062244.1	GTP-binding protein 4-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.877283308925626	0.021162476247162977
LOC126326556	NW_026062344.1	uncharacterized LOC126326556	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.7974655990853385	0.021162476247162977
LOC126322720	NW_026062196.1	uncharacterized LOC126322720	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.821485785146426	0.02127678941243925
LOC126315239	NW_026061960.1	uncharacterized LOC126315239	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.356429875329994	0.021276888390163586
LOC126325926	NW_026062302.1	MOB kinase activator-like 1 homolog C	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.7561262872015595	0.021276888390163586
LOC126328066	NW_026062425.1	syntaxin-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.830410542388997	0.021276888390163586
LOC126326199	NW_026062331.1	rho GTPase-activating protein 39-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.924992701719349	0.02130754469023902
LOC126320564	NW_026062105.1	epidermal growth factor receptor substrate 15 homolog	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.949129744362296	0.021319188429453798
LOC126313359	NW_026061886.1	60S acidic ribosomal protein P0-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.61259941247633	0.021323920166703165
LOC126314429	NW_026061953.1	uncharacterized LOC126314429	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.954686951241444	0.021338758232407926
LOC126317446	NW_026062018.1	survival of motor neuron-related-splicing factor 30-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.75294787412825	0.021338758232407926
LOC126326232	NW_026062332.1	CCR4-NOT transcription complex subunit 11-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.289210359608685	0.02138044472755911
LOC126314455	NW_026061953.1	uncharacterized LOC126314455	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.886822398318469	0.021389734219851665
LOC126316746	NW_026061988.1	uncharacterized LOC126316746	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.558903448980399	0.021389734219851665
LOC126325826	NW_026062299.1	exportin-7-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.951352946870561	0.021404004706358122
LOC126318324	NW_026062048.1	protein tipD-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.092787796680965	0.021408411409793087
LOC126324030	NW_026062244.1	uncharacterized LOC126324030	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.826067355900051	0.02144147693282963
LOC126320423	NW_026062097.1	M-phase inducer phosphatase 3-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.012712469786669	0.021539087356742405
LOC126313314	NW_026061886.1	uncharacterized LOC126313314	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.805807758674307	0.021569380938113756
LOC126317460	NW_026062018.1	ammonium transporter 1-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.018011535305632	0.021569380938113756
LOC126318645	NW_026062056.1	uncharacterized LOC126318645	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.594957626453641	0.021626357449934495
LOC126323898	NW_026062236.1	uncharacterized LOC126323898	lncRNA	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.968005285974922	0.021628134808521812
LOC126324520	NW_026062249.1	uncharacterized LOC126324520	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.129934074030864	0.021636650902188304
LOC126318331	NW_026062048.1	uncharacterized LOC126318331	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.083194680982056	0.021641855429518683
LOC126318619	NW_026062056.1	uncharacterized LOC126318619	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.737938129052905	0.021641855429518683
LOC126323245	NW_026062217.1	RRP15-like protein	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.278584319676081	0.02164576358896671
LOC126315391	NW_026061960.1	nucleoporin SEH1-B-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.158671120413375	0.021681778629676046
LOC126304709	NW_026061732.1	phosphatidylinositol-glycan biosynthesis class W protein-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.986354727978308	0.021860578660098523
LOC126316828	NW_026061988.1	uncharacterized LOC126316828	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.234061975246444	0.021860578660098523
LOC126318221	NW_026062043.1	coiled-coil domain-containing protein 22-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.826714949476293	0.021860578660098523
LOC126319941	NW_026062071.1	replication stress response regulator SDE2-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.6322352724659455	0.022071788952233124
